Year	EW(m)	NS(m)	UD(m)
2014.78219	-0.02576	0.1134198	-0.15735
2014.78493	-0.02856	0.1131998	-0.15856
2014.78767	-0.02672	0.1148998	-0.16038
2014.79041	-0.02675	0.1139198	-0.15627
2014.79315	-0.0275	0.1143898	-0.15847
2014.79589	-0.02607	0.1134698	-0.16367
2014.79863	-0.02648	0.1141298	-0.16066
2014.80137	-0.02706	0.1130998	-0.16451
2014.80411	-0.02831	0.1133498	-0.16148
2014.80685	-0.02769	0.1135998	-0.15942
2014.80959	-0.02829	0.1138298	-0.15738
2014.81233	-0.0282	0.1136198	-0.15649
2014.81507	-0.0263	0.1134298	-0.16021
2014.81781	-0.02667	0.1151698	-0.1624
2014.82055	-0.02769	0.1139698	-0.161
2014.82329	-0.02772	0.1136698	-0.15761
2014.82603	-0.02872	0.1156198	-0.16264
2014.82877	-0.02719	0.1141298	-0.16214
2014.83151	-0.02681	0.1136598	-0.15712
2014.83425	-0.0268	0.1144498	-0.15976
2014.83699	-0.02892	0.1150598	-0.15639
2014.83973	-0.02895	0.1141198	-0.15477
2014.84247	-0.02801	0.1142198	-0.16277
2014.84521	-0.02756	0.1144698	-0.16352
2014.84795	-0.02704	0.1137898	-0.16418
2014.85068	-0.02758	0.1132398	-0.16149
2014.85342	-0.02781	0.1151798	-0.16127
2014.85616	-0.02767	0.1147598	-0.16209
2014.8589	-0.02652	0.1153598	-0.16252
2014.86164	-0.02633	0.1161598	-0.15892
2014.86438	-0.02732	0.1139098	-0.15883
2014.86712	-0.02836	0.1138498	-0.15635
2014.86986	-0.02744	0.1148098	-0.16198
2014.8726	-0.0286	0.1150998	-0.16368
2014.87534	-0.02768	0.1147898	-0.16463
2014.87808	-0.02793	0.1147098	-0.16519
2014.88082	-0.02922	0.1143598	-0.16498
2014.88356	-0.02979	0.1151098	-0.15968
2014.8863	-0.02834	0.1157098	-0.15989
2014.88904	-0.02854	0.1157798	-0.16212
2014.89178	-0.02836	0.1158798	-0.1654
2014.89452	-0.02794	0.1151898	-0.1663
2014.89726	-0.02938	0.1161798	-0.16762
2014.9	-0.02919	0.1166598	-0.1647
2014.90274	-0.02777	0.1158298	-0.16394
2014.90548	-0.02791	0.1148798	-0.16615
2014.90822	-0.0281	0.1155898	-0.16583
2014.91096	-0.02782	0.1139598	-0.16815
2014.9137	-0.02698	0.1151298	-0.17141
2014.91644	-0.02663	0.1119398	-0.16605
2014.91918	-0.02705	0.1137498	-0.16878
2014.92192	-0.02801	0.1146198	-0.17065
2014.92466	-0.02777	0.1143098	-0.1678
2014.9274	-0.02626	0.1145198	-0.17085
2014.93014	-0.02745	0.1154298	-0.17084
2014.93288	-0.02798	0.1166898	-0.17507
2014.93562	-0.02748	0.1157298	-0.17665
2014.93836	-0.02779	0.1156698	-0.17621
2014.9411	-0.02795	0.1155298	-0.17361
2014.94384	-0.02875	0.1168198	-0.17168
2014.94658	-0.02714	0.1165498	-0.17436
2014.94932	-0.02835	0.1157598	-0.1748
2014.95205	-0.0275	0.1163798	-0.17751
2014.95479	-0.028	0.1167898	-0.17754
2014.95753	-0.02706	0.1156298	-0.17335
2014.96027	-0.02823	0.1155598	-0.17201
2014.96301	-0.02879	0.1169798	-0.1769
2014.96575	-0.02836	0.1168298	-0.17552
2014.96849	-0.02817	0.1163098	-0.174
2014.97123	-0.02839	0.1159398	-0.17441
2014.97397	-0.02778	0.1172798	-0.17415
2014.97671	-0.02756	0.1178398	-0.17831
2014.97945	-0.02882	0.1175298	-0.1809
2014.98219	-0.02853	0.1180098	-0.18044
2014.98493	-0.02978	0.1188798	-0.18173
2014.98767	-0.02874	0.1177298	-0.18085
2014.99041	-0.02936	0.1181098	-0.1739
2014.99315	-0.02777	0.1175798	-0.17583
2014.99589	-0.02857	0.1175998	-0.17438
2014.99863	-0.02929	0.1170598	-0.17765
2015.00137	-0.02932	0.1167998	-0.17583
2015.00411	-0.0303	0.1176198	-0.17939
2015.00685	-0.03007	0.1176898	-0.17414
2015.00959	-0.02865	0.1178498	-0.17666
2015.01233	-0.0276	0.1180198	-0.17552
2015.01507	-0.02928	0.1166198	-0.17467
2015.01781	-0.0294	0.1169798	-0.17879
2015.02055	-0.0292	0.1171498	-0.181
2015.02329	-0.02928	0.1184798	-0.18
2015.02603	-0.02922	0.1192298	-0.17759
2015.02877	-0.02992	0.1181398	-0.18046
2015.03151	-0.02979	0.1190198	-0.18183
2015.03425	-0.02943	0.1200698	-0.18183
2015.03699	-0.02989	0.1192798	-0.18055
2015.03973	-0.02873	0.1186898	-0.18172
2015.04247	-0.02975	0.1192398	-0.1832
2015.04521	-0.0289	0.1183598	-0.18011
2015.04795	-0.02958	0.1206598	-0.17769
2015.05068	-0.02848	0.1185698	-0.17624
2015.05342	-0.02859	0.1200398	-0.18015
2015.05616	-0.03223	0.1195798	-0.1796
2015.0589	-0.03026	0.1196798	-0.17672
2015.06164	-0.02958	0.1202798	-0.17865
2015.06438	-0.02916	0.1194798	-0.18178
2015.06712	-0.02927	0.1205498	-0.17934
2015.06986	-0.02766	0.1188498	-0.18362
2015.0726	-0.02846	0.1193198	-0.1833
2015.07534	-0.02891	0.1198798	-0.18561
2015.07808	-0.02886	0.1207598	-0.18807
2015.08082	-0.02963	0.1202898	-0.18395
2015.08356	-0.0295	0.1206098	-0.18634
2015.0863	-0.02984	0.1214098	-0.18483
2015.08904	-0.02995	0.1215398	-0.18474
2015.09178	-0.02887	0.1206698	-0.18702
2015.09452	-0.02904	0.1202498	-0.18048
2015.09726	-0.02967	0.1200198	-0.1802
2015.1	-0.02897	0.1207998	-0.18157
2015.10274	-0.02811	0.1214398	-0.18786
2015.10548	-0.02804	0.1200298	-0.1827
2015.10822	-0.02886	0.1210298	-0.18038
2015.11096	-0.0283	0.1219698	-0.17612
2015.1137	-0.02942	0.1229798	-0.1787
2015.11644	-0.02881	0.1220498	-0.17721
2015.11918	-0.02921	0.1213498	-0.17636
2015.12192	-0.02811	0.1215498	-0.18201
2015.12466	-0.02876	0.1216098	-0.182
2015.1274	-0.02919	0.1228898	-0.18133
2015.13014	-0.02896	0.1215798	-0.18196
2015.13288	-0.02944	0.1212798	-0.1829
2015.13562	-0.02943	0.1217098	-0.18462
2015.13836	-0.02844	0.1227998	-0.19282
2015.1411	-0.02722	0.1217598	-0.19351
2015.14384	-0.02756	0.1204998	-0.18138
2015.14658	-0.02802	0.1218498	-0.18176
2015.14932	-0.02762	0.1211898	-0.18171
2015.15205	-0.02721	0.1218698	-0.18536
2015.15479	-0.0281	0.1215298	-0.18588
2015.15753	-0.02732	0.1207098	-0.18837
2015.16027	-0.02721	0.1216698	-0.18763
2015.16301	-0.02862	0.1213298	-0.18112
2015.16575	-0.02632	0.1223698	-0.17956
2015.16849	-0.0285	0.1214998	-0.18357
2015.17123	-0.0268	0.1204898	-0.18349
2015.17397	-0.02777	0.1215598	-0.18387
2015.17671	-0.02769	0.1216498	-0.18521
2015.17945	-0.02653	0.1200598	-0.18419
2015.18219	-0.02595	0.1220598	-0.19007
2015.18493	-0.02687	0.1201598	-0.1886
2015.18767	-0.02624	0.1214598	-0.18525
2015.19041	-0.02771	0.1223898	-0.18449
2015.19315	-0.02754	0.1221098	-0.18216
2015.19589	-0.02874	0.1231398	-0.18627
2015.19863	-0.02833	0.1231698	-0.18266
2015.20137	-0.02953	0.1219698	-0.18294
2015.20411	-0.02785	0.1233998	-0.18527
2015.20685	-0.029	0.1228998	-0.18398
2015.20959	-0.02849	0.1225598	-0.17931
2015.21233	-0.02837	0.1227798	-0.18172
2015.21507	-0.02904	0.1238298	-0.18133
2015.21781	-0.02937	0.1248998	-0.18405
2015.22055	-0.02861	0.1238498	-0.18655
2015.22329	-0.02957	0.1244398	-0.1885
2015.22603	-0.0295	0.1246298	-0.1863
2015.22877	-0.03075	0.1245498	-0.18626
2015.23151	-0.03138	0.1238298	-0.18211
2015.23425	-0.02972	0.1240598	-0.18049
2015.23699	-0.03007	0.1235898	-0.18335
2015.23973	-0.03174	0.1247698	-0.18153
2015.24247	-0.03179	0.1270398	-0.18107
2015.24521	-0.02822	0.1257298	-0.18302
2015.24795	-0.02899	0.1248898	-0.17775
2015.25068	-0.0296	0.1263898	-0.17825
2015.25342	-0.02908	0.1259298	-0.17747
2015.25616	-0.02875	0.1255098	-0.18204
2015.2589	-0.02851	0.1244498	-0.18509
2015.26164	-0.0294	0.1245698	-0.18343
2015.26438	-0.03044	0.1239998	-0.18259
2015.26712	-0.02954	0.1251198	-0.18594
2015.26986	-0.03021	0.1243898	-0.18755
2015.2726	-0.02997	0.1257398	-0.18929
2015.27534	-0.02995	0.1241698	-0.18885
2015.27808	-0.03166	0.1266898	-0.18595
2015.28082	-0.03277	0.1269098	-0.18444
2015.28356	-0.03214	0.1240798	-0.17861
2015.2863	-0.03123	0.1267498	-0.17841
2015.28904	-0.0302	0.1280698	-0.18236
2015.29178	-0.0302	0.1271698	-0.18175
2015.29452	-0.02992	0.1266798	-0.18332
2015.29726	-0.03015	0.1256298	-0.18418
2015.3	-0.02982	0.1281098	-0.18147
2015.30274	-0.03034	0.1283998	-0.18141
2015.30548	-0.03112	0.1262298	-0.18281
2015.30822	-0.02962	0.1263998	-0.18593
2015.31096	-0.03441	0.1275498	-0.18155
2015.3137	-0.03278	0.1266698	-0.18137
2015.31644	-0.03221	0.1284198	-0.18246
2015.31918	-0.03107	0.1276798	-0.18522
2015.32192	-0.03129	0.1291398	-0.18443
2015.32466	-0.0328	0.1285298	-0.17973
2015.3274	-0.03341	0.1293198	-0.1806
2015.33014	-0.0313	0.1299098	-0.18525
2015.33288	-0.02975	0.1282298	-0.18647
2015.33562	-0.03	0.1297998	-0.18508
2015.33836	-0.03235	0.1294598	-0.18201
2015.3411	-0.02997	0.1295398	-0.18053
2015.34384	-0.0305	0.1289698	-0.18757
2015.34658	-0.03033	0.1297498	-0.1799
2015.34932	-0.02858	0.1293198	-0.18929
2015.35205	-0.03017	0.1313998	-0.18247
2015.35479	-0.02947	0.1286698	-0.18381
2015.35753	-0.03251	0.1339798	-0.17644
2015.36027	-0.03404	0.1316298	-0.16826
2015.36301	-0.03226	0.1312698	-0.17447
2015.36575	-0.0309	0.1314698	-0.18327
2015.36849	-0.03256	0.1324198	-0.17919
2015.37123	-0.03336	0.1307298	-0.17231
2015.37397	-0.03099	0.1308298	-0.17497
2015.37671	-0.03069	0.1326098	-0.1772
2015.37945	-0.03206	0.1334398	-0.17856
2015.38219	-0.03385	0.1332998	-0.17847
2015.38493	-0.03426	0.1336298	-0.1744
2015.38767	-0.03425	0.1336798	-0.17613
2015.39041	-0.03385	0.1331298	-0.17137
2015.39315	-0.03548	0.1324898	-0.17243
2015.39589	-0.03421	0.1326098	-0.17361
2015.39863	-0.03332	0.1325598	-0.17524
2015.40137	-0.03384	0.1345298	-0.1729
2015.40411	-0.03294	0.1313098	-0.1771
2015.40685	-0.03045	0.1339598	-0.17586
2015.40959	-0.03435	0.1329798	-0.17006
2015.41233	-0.03415	0.1331098	-0.1756
2015.41507	-0.03033	0.1314998	-0.18493
2015.41781	-0.03021	0.1350398	-0.18418
2015.42055	-0.032	0.1368998	-0.17602
2015.42329	-0.03186	0.1345098	-0.17563
2015.42603	-0.03395	0.1334998	-0.17615
2015.42877	-0.03054	0.1365598	-0.18271
2015.43151	-0.03186	0.1350898	-0.17498
2015.43425	-0.03333	0.1355998	-0.17174
2015.43699	-0.03032	0.1360398	-0.17898
2015.43973	-0.02972	0.1352398	-0.16986
2015.44247	-0.03312	0.1376598	-0.16647
2015.44521	-0.03587	0.1379498	-0.1708
2015.44795	-0.03369	0.1373398	-0.18091
2015.45068	-0.03432	0.1369298	-0.18065
2015.45342	-0.03412	0.1391598	-0.17608
2015.45616	-0.03431	0.1379098	-0.17604
2015.4589	-0.03282	0.1380698	-0.17867
2015.46164	-0.03416	0.1373398	-0.17029
2015.46438	-0.03317	0.1374898	-0.17751
2015.46712	-0.03538	0.1375498	-0.1745
2015.46986	-0.03511	0.1402298	-0.18494
2015.4726	-0.03334	0.1384998	-0.17398
2015.47534	-0.03399	0.1402898	-0.17685
2015.47808	-0.03556	0.1393998	-0.17525
2015.48082	-0.03648	0.1392998	-0.17568
2015.48356	-0.03762	0.1368098	-0.17359
2015.4863	-0.03492	0.1394098	-0.18336
2015.48904	-0.03172	0.1386498	-0.17518
2015.49178	-0.03406	0.1387298	-0.17303
2015.49452	-0.03326	0.1378898	-0.17552
2015.49726	-0.03185	0.1402998	-0.17243
2015.5	-0.03295	0.1396498	-0.17665
2015.50274	-0.03574	0.1386398	-0.1808
2015.50548	-0.03386	0.1385098	-0.18303
2015.50822	-0.03224	0.1419798	-0.18547
2015.51096	-0.03609	0.1427998	-0.17917
2015.5137	-0.03907	0.1427898	-0.17308
2015.51644	-0.03874	0.1403598	-0.18201
2015.51918	-0.03601	0.1366198	-0.1909
2015.52192	-0.03321	0.1372898	-0.19051
2015.52466	-0.03682	0.1403898	-0.17916
2015.5274	-0.03669	0.1405898	-0.18004
2015.53014	-0.03642	0.1430598	-0.17013
2015.53288	-0.03517	0.1407498	-0.18122
2015.53562	-0.03769	0.1398998	-0.17584
2015.53836	-0.03793	0.1381698	-0.18279
2015.5411	-0.03786	0.1395598	-0.18213
2015.54384	-0.03867	0.1408298	-0.17421
2015.54658	-0.03726	0.1398098	-0.17059
2015.54932	-0.03943	0.1392798	-0.18422
2015.55205	-0.03562	0.1379198	-0.18671
2015.55479	-0.03801	0.1397098	-0.1789
2015.55753	-0.03809	0.1386498	-0.17674
2015.56027	-0.03872	0.1410398	-0.18368
2015.56301	-0.03798	0.1401398	-0.18508
2015.56575	-0.03893	0.1423598	-0.17746
2015.56849	-0.04189	0.1404498	-0.17995
2015.57123	-0.03614	0.1394698	-0.17989
2015.57397	-0.03965	0.1379598	-0.18954
2015.57671	-0.03885	0.1413998	-0.17687
2015.57945	-0.03639	0.1417398	-0.1846
2015.58219	-0.03638	0.1408698	-0.17805
2015.58493	-0.03513	0.1416598	-0.17877
2015.58767	-0.03142	0.1386798	-0.18818
2015.59041	-0.03767	0.1437398	-0.18875
2015.59315	-0.0333	0.1360498	-0.19538
2015.59589	-0.03914	0.1443798	-0.18169
2015.59863	-0.03742	0.1416198	-0.18265
2015.60137	-0.03581	0.1420798	-0.19442
2015.60411	-0.03786	0.1430698	-0.19777
2015.60685	-0.0349	0.1433698	-0.19108
2015.60959	-0.03637	0.1419098	-0.18916
2015.61233	-0.03961	0.1423998	-0.18464
2015.61507	-0.04024	0.1407098	-0.18788
2015.61781	-0.03832	0.1424598	-0.17864
2015.62055	-0.03851	0.1439498	-0.19195
2015.62329	-0.03881	0.1452198	-0.18545
2015.62603	-0.04024	0.1456598	-0.19862
2015.62877	-0.03345	0.1413898	-0.19876
2015.63151	-0.03585	0.1414798	-0.20002
2015.63425	-0.03926	0.1410998	-0.186
2015.63699	-0.03775	0.1412298	-0.19261
2015.63973	-0.03926	0.1399498	-0.19481
2015.64247	-0.03755	0.1424898	-0.19402
2015.64521	-0.03486	0.1422598	-0.18916
2015.64795	-0.03931	0.1436898	-0.18533
2015.65068	-0.03669	0.1434498	-0.19025
2015.65342	-0.03757	0.1443098	-0.19123
2015.65616	-0.03871	0.1397598	-0.19339
2015.6589	-0.03667	0.1425598	-0.18941
2015.66164	-0.03916	0.1447198	-0.18916
2015.66438	-0.03945	0.1441298	-0.19029
2015.66712	-0.0399	0.1439798	-0.19167
2015.66986	-0.03985	0.1433598	-0.1932
2015.6726	-0.0391	0.1423298	-0.19243
2015.67534	-0.03763	0.1448898	-0.18253
2015.67808	-0.03926	0.1429398	-0.18916
2015.68082	-0.03721	0.1445498	-0.1861
2015.68356	-0.03805	0.1439298	-0.1916
2015.6863	-0.03582	0.1439698	-0.19757
2015.68904	-0.03422	0.1440198	-0.19102
2015.69178	-0.03436	0.1429298	-0.20049
2015.69452	-0.03599	0.1415598	-0.19823
2015.69726	-0.03761	0.1428998	-0.19258
2015.7	-0.03608	0.1436398	-0.19278
2015.70274	-0.03677	0.1405198	-0.19479
2015.70548	-0.03762	0.1399398	-0.1961
2015.70822	-0.03579	0.1428598	-0.20327
2015.71096	-0.03576	0.1425898	-0.20297
2015.7137	-0.03496	0.1434898	-0.20099
2015.71644	-0.0359	0.1465798	-0.19088
2015.71918	-0.03678	0.1433498	-0.19228
2015.72192	-0.03826	0.1455798	-0.19442
2015.72466	-0.03498	0.1420198	-0.19321
2015.7274	-0.03401	0.1430998	-0.1971
2015.73014	-0.03656	0.1445898	-0.1862
2015.73288	-0.03717	0.1463298	-0.19379
2015.73562	-0.03514	0.1449398	-0.19507
2015.73836	-0.0349	0.1442398	-0.18962
2015.7411	-0.03683	0.1463398	-0.19919
2015.74384	-0.03726	0.1439898	-0.1933
2015.74658	-0.03759	0.1438098	-0.19006
2015.74932	-0.03897	0.1447998	-0.19171
2015.75205	-0.03719	0.1438998	-0.19931
2015.75479	-0.03742	0.1464198	-0.2003
2015.75753	-0.03836	0.1462798	-0.1985
2015.76027	-0.03899	0.1450698	-0.19682
2015.76301	-0.03722	0.1448098	-0.19513
2015.76575	-0.03566	0.1433698	-0.20137
2015.76849	-0.03652	0.1457098	-0.19311
2015.77123	-0.03696	0.1446598	-0.20182
2015.77397	-0.03881	0.1469698	-0.19832
2015.77671	-0.03806	0.1449198	-0.19969
2015.77945	-0.03843	0.1449298	-0.20438
2015.78219	-0.03852	0.1460298	-0.20012
2015.78493	-0.03808	0.1439098	-0.19804
2015.78767	-0.0389	0.1442998	-0.20193
2015.79041	-0.03876	0.1449398	-0.19938
2015.79315	-0.03619	0.1454798	-0.20739
2015.79589	-0.03644	0.1445498	-0.20081
2015.79863	-0.03774	0.1455498	-0.19546
2015.80137	-0.03784	0.1445198	-0.19366
2015.80411	-0.03973	0.1468898	-0.20194
2015.80685	-0.03736	0.1461198	-0.2021
2015.80959	-0.03965	0.1475198	-0.20327
2015.81233	-0.03591	0.1458498	-0.20689
2015.81507	-0.03763	0.1460598	-0.20675
2015.81781	-0.03691	0.1452698	-0.20561
2015.82055	-0.03774	0.1444498	-0.20337
2015.82329	-0.03471	0.1457198	-0.20851
2015.82603	-0.03729	0.1462398	-0.21059
2015.82877	-0.03733	0.1454798	-0.20796
2015.83151	-0.03831	0.1458998	-0.2041
2015.83425	-0.03877	0.1459098	-0.20582
2015.83699	-0.03927	0.1472898	-0.20213
2015.83973	-0.03884	0.1469898	-0.20145
2015.84247	-0.03886	0.1458798	-0.2055
2015.84521	-0.03776	0.1452998	-0.20976
2015.84795	-0.03868	0.1460098	-0.20795
2015.85068	-0.03894	0.1468998	-0.2116
2015.85342	-0.03794	0.1450298	-0.20779
2015.85616	-0.03855	0.1459798	-0.20694
2015.8589	-0.03906	0.1457698	-0.21027
2015.86164	-0.03969	0.1466398	-0.21012
2015.86438	-0.03981	0.1473498	-0.20989
2015.86712	-0.03909	0.1463698	-0.20501
2015.86986	-0.03903	0.1456198	-0.2032
2015.8726	-0.03773	0.1465098	-0.20529
2015.87534	-0.03759	0.1466198	-0.21164
2015.87808	-0.03536	0.1451898	-0.21478
2015.88082	-0.03676	0.1458798	-0.21309
2015.88356	-0.03867	0.1461798	-0.21551
2015.8863	-0.03914	0.1463598	-0.20989
2015.88904	-0.03544	0.1457098	-0.2233
2015.89178	-0.03745	0.1455698	-0.2244
2015.89452	-0.0376	0.1441998	-0.22239
2015.89726	-0.03705	0.1440098	-0.21995
2015.9	-0.03816	0.1446598	-0.21646
2015.90274	-0.03861	0.1449498	-0.21055
2015.90548	-0.03772	0.1465398	-0.21827
2015.90822	-0.03849	0.1452498	-0.21798
2015.91096	-0.03948	0.1472398	-0.21656
2015.9137	-0.03891	0.1455698	-0.21372
2015.91644	-0.03622	0.1443998	-0.22014
2015.91918	-0.03811	0.1449198	-0.21534
2015.92192	-0.03799	0.1432298	-0.21601
2015.92466	-0.03837	0.1444898	-0.21617
2015.9274	-0.03803	0.1447998	-0.22094
2015.93014	-0.03855	0.1439498	-0.22049
2015.93288	-0.03918	0.1452498	-0.21921
2015.93562	-0.03821	0.1453598	-0.22729
2015.93836	-0.03864	0.1462098	-0.22525
2015.9411	-0.03854	0.1455298	-0.22267
2015.94384	-0.03786	0.1440898	-0.22415
2015.94658	-0.03897	0.1461098	-0.2283
2015.94932	-0.03814	0.1448798	-0.22667
2015.95205	-0.03906	0.1441298	-0.22508
2015.95479	-0.03826	0.1449998	-0.22749
2015.95753	-0.03818	0.1443298	-0.22643
2015.96027	-0.0396	0.1451898	-0.22544
2015.96301	-0.03884	0.1463998	-0.23073
2015.96575	-0.03939	0.1450998	-0.22696
2015.96849	-0.0387	0.1464398	-0.22447
2015.97123	-0.03675	0.1448698	-0.22781
2015.97397	-0.03839	0.1444998	-0.22751
2015.97671	-0.03867	0.1461898	-0.22725
2015.97945	-0.03882	0.1460898	-0.22171
2015.98219	-0.04	0.1459498	-0.21928
2015.98493	-0.03874	0.1470398	-0.22393
2015.98767	-0.03935	0.1453698	-0.22347
2015.99041	-0.04007	0.1465998	-0.2224
2015.99315	-0.03913	0.1462498	-0.22695
2015.99589	-0.03953	0.1470298	-0.22804
2015.99863	-0.03911	0.1472798	-0.22654
2016.00137	-0.03876	0.1467798	-0.22358
2016.0041	-0.03859	0.1466798	-0.22063
2016.00683	-0.03867	0.1460398	-0.22288
2016.00956	-0.03842	0.1461698	-0.22205
2016.0123	-0.038	0.1471198	-0.22441
2016.01503	-0.03796	0.1469198	-0.22818
2016.01776	-0.03855	0.1461698	-0.22504
2016.02049	-0.03931	0.1464898	-0.22308
2016.02322	-0.03923	0.1467898	-0.22383
2016.02596	-0.03814	0.1469898	-0.22762
2016.02869	-0.03923	0.1464298	-0.22679
2016.03142	-0.0391	0.1460898	-0.22471
2016.03415	-0.03933	0.1472298	-0.22177
2016.03689	-0.03923	0.1469698	-0.22142
2016.03962	-0.03852	0.1476898	-0.2231
2016.04235	-0.03796	0.1464598	-0.22512
2016.04508	-0.03893	0.1480898	-0.22256
2016.04781	-0.03846	0.1465898	-0.22225
2016.05055	-0.03797	0.1466598	-0.22458
2016.05328	-0.03812	0.1466498	-0.23117
2016.05601	-0.03879	0.1475598	-0.2313
2016.05874	-0.03785	0.1461498	-0.23234
2016.06148	-0.03961	0.1470298	-0.22988
2016.06421	-0.04075	0.1455998	-0.22331
2016.06694	-0.04118	0.1477498	-0.22506
2016.06967	-0.04038	0.1489998	-0.22573
2016.0724	-0.03948	0.1481398	-0.22558
2016.07514	-0.03926	0.1493598	-0.23245
2016.07787	-0.03975	0.1495498	-0.2327
2016.0806	-0.03876	0.1487398	-0.23164
2016.08333	-0.03976	0.1478998	-0.23185
2016.08607	-0.03994	0.1476998	-0.22914
2016.0888	-0.04034	0.1477098	-0.22803
2016.09153	-0.0394	0.1478398	-0.23044
2016.09426	-0.03986	0.1479798	-0.2297
2016.09699	-0.04085	0.1478698	-0.23161
2016.09973	-0.04071	0.1482098	-0.22686
2016.10246	-0.04049	0.1490098	-0.22649
2016.10519	-0.04008	0.1495598	-0.22645
2016.10792	-0.04124	0.1491198	-0.22907
2016.11066	-0.04072	0.1501998	-0.22953
2016.11339	-0.04051	0.1506898	-0.23082
2016.11612	-0.03978	0.1487998	-0.23208
2016.11885	-0.03874	0.1479098	-0.23304
2016.12158	-0.03913	0.1486298	-0.22589
2016.12432	-0.04134	0.1492598	-0.22742
2016.12705	-0.04134	0.1492798	-0.23036
2016.12978	-0.04053	0.1504798	-0.22685
2016.13251	-0.03967	0.1496698	-0.22988
2016.13525	-0.03906	0.1490998	-0.23124
2016.13798	-0.04002	0.1502498	-0.22937
2016.14071	-0.03892	0.1500698	-0.23295
2016.14344	-0.03834	0.1503498	-0.23969
2016.14617	-0.03894	0.1495098	-0.23401
2016.14891	-0.04002	0.1494798	-0.23366
2016.15164	-0.03959	0.1504898	-0.23141
2016.15437	-0.03941	0.1502798	-0.23281
2016.1571	-0.04015	0.1508898	-0.23104
2016.15984	-0.04195	0.1508398	-0.23505
2016.16257	-0.04168	0.1499398	-0.23142
2016.1653	-0.04163	0.1509298	-0.22914
2016.16803	-0.04166	0.1507898	-0.23017
2016.17077	-0.04135	0.1506798	-0.22718
2016.1735	-0.04052	0.1514198	-0.23526
2016.17623	-0.03971	0.1519098	-0.23133
2016.17896	-0.03861	0.1514498	-0.23078
2016.18169	-0.0388	0.1523398	-0.23415
2016.18443	-0.03795	0.1515198	-0.23379
2016.18716	-0.03983	0.1517798	-0.2356
2016.18989	-0.04207	0.1527698	-0.23297
2016.19262	-0.04115	0.1537298	-0.23047
2016.19536	-0.04063	0.1536998	-0.23197
2016.19809	-0.04194	0.1536998	-0.23228
2016.20082	-0.04275	0.1544798	-0.22852
2016.20355	-0.04369	0.1542098	-0.22601
2016.20628	-0.04332	0.1560198	-0.22799
2016.20902	-0.04252	0.1553098	-0.22744
2016.21175	-0.04258	0.1557098	-0.22376
2016.21448	-0.04185	0.1551698	-0.23309
2016.21721	-0.04318	0.1563698	-0.23139
2016.21995	-0.04286	0.1563698	-0.23376
2016.22268	-0.04118	0.1552598	-0.23555
2016.22541	-0.04083	0.1545598	-0.23773
2016.22814	-0.04216	0.1538998	-0.235
2016.23087	-0.04422	0.1549998	-0.23421
2016.23361	-0.04392	0.1559698	-0.22912
2016.23634	-0.04437	0.1558698	-0.22666
2016.23907	-0.04346	0.1562998	-0.23162
2016.2418	-0.04341	0.1563898	-0.22922
2016.24454	-0.04363	0.1575498	-0.22638
2016.24727	-0.04281	0.1574498	-0.23051
2016.25	-0.04206	0.1577798	-0.23312
2016.25273	-0.04111	0.1571098	-0.23413
2016.25546	-0.04245	0.1580998	-0.22718
2016.2582	-0.04445	0.1583198	-0.22887
2016.26093	-0.04388	0.1568898	-0.22601
2016.26366	-0.04305	0.1567798	-0.22755
2016.26639	-0.04222	0.1578898	-0.23142
2016.26913	-0.04559	0.1586298	-0.22037
2016.27186	-0.04354	0.1586098	-0.22872
2016.27459	-0.04436	0.1600598	-0.22665
2016.27732	-0.04614	0.1599098	-0.22577
2016.28005	-0.0447	0.1598298	-0.22836
2016.28279	-0.04226	0.1598398	-0.2286
2016.28552	-0.04496	0.1606198	-0.22849
2016.28825	-0.04398	0.1583098	-0.23082
2016.29098	-0.04546	0.1607198	-0.2251
2016.29372	-0.0436	0.1583998	-0.22365
2016.29645	-0.04371	0.1617798	-0.23212
2016.29918	-0.04357	0.1586298	-0.2294
2016.30191	-0.04521	0.1597198	-0.22837
2016.30464	-0.04486	0.1602598	-0.21779
2016.30738	-0.04405	0.1619598	-0.22321
2016.31011	-0.04483	0.1619198	-0.22466
2016.31284	-0.04876	0.1626098	-0.22058
2016.31557	-0.04637	0.1612898	-0.22452
2016.31831	-0.0451	0.1622198	-0.22622
2016.32104	-0.04634	0.1625898	-0.2295
2016.32377	-0.0485	0.1627498	-0.22324
2016.3265	-0.04783	0.1653498	-0.21701
2016.32923	-0.04668	0.1641098	-0.22102
2016.33197	-0.05034	0.1663898	-0.2241
2016.3347	-0.04908	0.1606198	-0.22354
2016.33743	-0.04631	0.1649798	-0.21827
2016.34016	-0.04583	0.1641898	-0.21909
2016.3429	-0.04442	0.1635698	-0.22889
2016.34563	-0.0481	0.1634898	-0.2313
2016.34836	-0.04782	0.1658398	-0.22196
2016.35109	-0.04913	0.1666098	-0.224
2016.35383	-0.04685	0.1657198	-0.22531
2016.35656	-0.05104	0.1687998	-0.21398
2016.35929	-0.05264	0.1683398	-0.21952
2016.36202	-0.04699	0.1678798	-0.228
2016.36475	-0.04904	0.1691298	-0.21793
2016.36749	-0.04735	0.1647298	-0.22723
2016.37022	-0.04922	0.1674298	-0.21949
2016.37295	-0.05173	0.1687498	-0.21599
2016.37568	-0.05075	0.1683998	-0.21791
