Year	EW(m)	NS(m)	UD(m)
2013.69452	-0.03306	0.1054396	-0.07791
2013.69726	-0.03593	0.1037896	-0.06344
2013.7	-0.037	0.1058996	-0.06131
2013.70274	-0.03426	0.1033096	-0.07359
2013.70548	-0.0349	0.1076796	-0.07136
2013.70822	-0.03636	0.1034196	-0.07045
2013.71096	-0.03787	0.1059496	-0.07132
2013.7137	-0.03775	0.1054096	-0.07174
2013.71644	-0.03147	0.1032096	-0.07013
2013.71918	-0.03081	0.1051396	-0.07815
2013.72192	-0.03033	0.1054796	-0.07279
2013.72466	-0.03351	0.1042396	-0.07592
2013.7274	-0.03284	0.1037496	-0.07763
2013.73014	-0.03393	0.1046196	-0.07485
2013.73288	-0.0361	0.1044396	-0.07404
2013.73562	-0.03506	0.1067396	-0.06911
2013.73836	-0.0356	0.1053496	-0.07501
2013.7411	-0.03546	0.1062596	-0.0697
2013.74384	-0.03722	0.1062596	-0.07517
2013.74658	-0.03572	0.1054196	-0.07067
2013.74932	-0.03509	0.1064496	-0.0726
2013.75205	-0.03645	0.1051096	-0.07218
2013.75479	-0.03538	0.1052196	-0.07243
2013.75753	-0.03774	0.1065096	-0.07124
2013.76027	-0.03464	0.1069196	-0.07952
2013.76301	-0.03657	0.1058696	-0.07526
2013.76575	-0.03635	0.1067796	-0.07781
2013.76849	-0.03558	0.1062796	-0.07526
2013.77123	-0.03631	0.1070696	-0.07178
2013.77397	-0.03434	0.1057896	-0.07033
2013.77671	-0.03425	0.1064596	-0.07462
2013.77945	-0.03567	0.1068896	-0.07137
2013.78219	-0.03687	0.1079696	-0.07108
2013.78493	-0.03442	0.1086196	-0.07945
2013.78767	-0.03499	0.1057996	-0.07307
2013.79041	-0.03605	0.1092796	-0.07561
2013.79315	-0.03803	0.1076796	-0.07643
2013.79589	-0.03673	0.1083096	-0.07798
2013.79863	-0.03595	0.1090996	-0.07745
2013.80137	-0.03558	0.1089196	-0.07857
2013.80411	-0.0334	0.1078596	-0.07786
2013.80685	-0.03574	0.1096296	-0.07785
2013.80959	-0.03691	0.1095496	-0.07502
2013.81233	-0.0364	0.1082896	-0.06965
2013.81507	-0.03747	0.1100596	-0.06909
2013.81781	-0.03729	0.1076896	-0.06867
2013.82055	-0.03717	0.1096996	-0.06922
2013.82329	-0.03629	0.1080596	-0.07595
2013.82603	-0.03602	0.1078996	-0.07744
2013.82877	-0.03624	0.1090796	-0.07795
2013.83151	-0.03718	0.1095296	-0.07848
2013.83425	-0.03798	0.1085996	-0.07707
2013.83699	-0.0375	0.1088496	-0.07841
2013.83973	-0.03543	0.1091896	-0.07443
2013.84247	-0.03639	0.1079196	-0.0744
2013.84521	-0.03595	0.1085696	-0.07567
2013.84795	-0.03621	0.1084496	-0.07132
2013.85068	-0.03596	0.1099096	-0.07076
2013.85342	-0.03464	0.1093096	-0.07112
2013.85616	-0.03635	0.1098996	-0.07492
2013.8589	-0.03548	0.1073696	-0.07129
2013.86164	-0.03675	0.1100196	-0.07003
2013.86438	-0.03885	0.1095696	-0.07132
2013.86712	-0.03701	0.1089496	-0.07205
2013.86986	-0.03769	0.1098896	-0.07145
2013.8726	-0.03802	0.1094996	-0.0681
2013.87534	-0.03744	0.1100096	-0.07291
2013.87808	-0.03693	0.1097596	-0.06747
2013.88082	-0.03672	0.1099996	-0.06793
2013.88356	-0.03653	0.1102896	-0.0695
2013.8863	-0.03629	0.1101496	-0.07129
2013.88904	-0.03545	0.1100696	-0.07212
2013.89178	-0.0366	0.1088796	-0.06861
2013.89452	-0.03488	0.1078496	-0.07343
2013.89726	-0.03676	0.1111396	-0.0718
2013.9	-0.0362	0.1085796	-0.06488
2013.90274	-0.03511	0.1110196	-0.06858
2013.90548	-0.03752	0.1087096	-0.06823
2013.90822	-0.03826	0.1098096	-0.0661
2013.91096	-0.03786	0.1096196	-0.06585
2013.9137	-0.03752	0.1103096	-0.07173
2013.91644	-0.03694	0.1096996	-0.06864
2013.91918	-0.03797	0.1103996	-0.07207
2013.92192	-0.03717	0.1098196	-0.07217
2013.92466	-0.03597	0.1096096	-0.07478
2013.9274	-0.03666	0.1113796	-0.06964
2013.93014	-0.03574	0.1101996	-0.07098
2013.93288	-0.03724	0.1103296	-0.0733
2013.93562	-0.03614	0.1098196	-0.07037
2013.93836	-0.03747	0.1095496	-0.06969
2013.9411	-0.03631	0.1090996	-0.0697
2013.94384	-0.0363	0.1113596	-0.07015
2013.94658	-0.03641	0.1117496	-0.07175
2013.94932	-0.03647	0.1101196	-0.07384
2013.95205	-0.03584	0.1091796	-0.07988
2013.95479	-0.03537	0.1087696	-0.08273
2013.95753	-0.03685	0.1115296	-0.08069
2013.96027	-0.03756	0.1108896	-0.08283
2013.96301	-0.03698	0.1116396	-0.07795
2013.96575	-0.03663	0.1100996	-0.07836
2013.96849	-0.03628	0.1117396	-0.07739
2013.97123	-0.03658	0.1131296	-0.07965
2013.97397	-0.03792	0.1135096	-0.07867
2013.97671	-0.03728	0.1112196	-0.08001
2013.97945	-0.03642	0.1121096	-0.08033
2013.98219	-0.03749	0.1130896	-0.08173
2013.98493	-0.03799	0.1125996	-0.0781
2013.98767	-0.03704	0.1124796	-0.07707
2013.99041	-0.03766	0.1139896	-0.07764
2013.99315	-0.03699	0.1119996	-0.07248
2013.99589	-0.03678	0.1127196	-0.06957
2013.99863	-0.03632	0.1138796	-0.0721
2014.00137	-0.03759	0.1126996	-0.07213
2014.00411	-0.03695	0.1143396	-0.07418
2014.00685	-0.03619	0.1141696	-0.07991
2014.00959	-0.03734	0.1146696	-0.07448
2014.01233	-0.03685	0.1142696	-0.07445
2014.01507	-0.0368	0.1142096	-0.07572
2014.01781	-0.03648	0.1144096	-0.07962
2014.02055	-0.03726	0.1138396	-0.07849
2014.02329	-0.0376	0.1141896	-0.07815
2014.02603	-0.03839	0.1146096	-0.08156
2014.02877	-0.03738	0.1152196	-0.08394
2014.03151	-0.03598	0.1130196	-0.08395
2014.03425	-0.03753	0.1145696	-0.0826
2014.03699	-0.0387	0.1159396	-0.08262
2014.03973	-0.0384	0.1150396	-0.08408
2014.04247	-0.03885	0.1155696	-0.07876
2014.04521	-0.03869	0.1151096	-0.07773
2014.04795	-0.03783	0.1145096	-0.07972
2014.05068	-0.03664	0.1154996	-0.07795
2014.05342	-0.03795	0.1151696	-0.07799
2014.05616	-0.03864	0.1150096	-0.07407
2014.0589	-0.03972	0.1172896	-0.07558
2014.06164	-0.03903	0.1154296	-0.07192
2014.06438	-0.03746	0.1156596	-0.07463
2014.06712	-0.03768	0.1165696	-0.07576
2014.06986	-0.03858	0.1163396	-0.07424
2014.0726	-0.03754	0.1166796	-0.07863
2014.07534	-0.03802	0.1154796	-0.07535
2014.07808	-0.03788	0.1170196	-0.07104
2014.08082	-0.0378	0.1167596	-0.075
2014.08356	-0.03853	0.1163296	-0.07505
2014.0863	-0.03753	0.1171296	-0.07323
2014.08904	-0.03765	0.1178896	-0.07258
2014.09178	-0.03791	0.1176496	-0.07326
2014.09452	-0.03907	0.1170696	-0.07708
2014.09726	-0.03709	0.1186396	-0.07839
2014.1	-0.03674	0.1188296	-0.08104
2014.10274	-0.03789	0.1197696	-0.07803
2014.10548	-0.03807	0.1195896	-0.07879
2014.10822	-0.03774	0.1187096	-0.07903
2014.11096	-0.0379	0.1202596	-0.08101
2014.1137	-0.03836	0.1204496	-0.08151
2014.11644	-0.03999	0.1199196	-0.08488
2014.11918	-0.03931	0.1210996	-0.0811
2014.12192	-0.03987	0.1211196	-0.08294
2014.12466	-0.03836	0.1208096	-0.0817
2014.1274	-0.03818	0.1204496	-0.08462
2014.13014	-0.03894	0.1200796	-0.08514
2014.13288	-0.03916	0.1193596	-0.08356
2014.13562	-0.03939	0.1220596	-0.08389
2014.13836	-0.03933	0.1203096	-0.08376
2014.1411	-0.03852	0.1206696	-0.08249
2014.14384	-0.03919	0.1214596	-0.08305
2014.14658	-0.03914	0.1210996	-0.08491
2014.14932	-0.03902	0.1195196	-0.0848
2014.15205	-0.03909	0.1196596	-0.08359
2014.15479	-0.03813	0.1207896	-0.08433
2014.15753	-0.03741	0.1199696	-0.08332
2014.16027	-0.03754	0.1191896	-0.08264
2014.16301	-0.03889	0.1202896	-0.08246
2014.16575	-0.03864	0.1196396	-0.08438
2014.16849	-0.03819	0.1193996	-0.08611
2014.17123	-0.03816	0.1209996	-0.08547
2014.17397	-0.04016	0.1195296	-0.08235
2014.17671	-0.03894	0.1209996	-0.08835
2014.17945	-0.039	0.1190296	-0.08381
2014.18219	-0.03943	0.1201596	-0.08037
2014.18493	-0.03977	0.1206096	-0.08162
2014.18767	-0.03988	0.1190396	-0.08054
2014.19041	-0.03871	0.1221096	-0.08296
2014.19315	-0.03948	0.1184196	-0.08091
2014.19589	-0.04097	0.1212496	-0.075
2014.19863	-0.04154	0.1204396	-0.07759
2014.20137	-0.0414	0.1212496	-0.07557
2014.20411	-0.04047	0.1208696	-0.0774
2014.20685	-0.03934	0.1212396	-0.07829
2014.20959	-0.03827	0.1207196	-0.07572
2014.21233	-0.03872	0.1223096	-0.08067
2014.21507	-0.0384	0.1207996	-0.07942
2014.21781	-0.0406	0.1215996	-0.07415
2014.22055	-0.04088	0.1215396	-0.08288
2014.22329	-0.03942	0.1227596	-0.07716
2014.22603	-0.04016	0.1213796	-0.07272
2014.22877	-0.0409	0.1220896	-0.07495
2014.23151	-0.04032	0.1223296	-0.07266
2014.23425	-0.04085	0.1222996	-0.07378
2014.23699	-0.03972	0.1231896	-0.07343
2014.23973	-0.04108	0.1212996	-0.07664
2014.24247	-0.03934	0.1219596	-0.07532
2014.24521	-0.03838	0.1207996	-0.08
2014.24795	-0.04055	0.1230596	-0.07599
2014.25068	-0.03909	0.1243196	-0.07836
2014.25342	-0.04019	0.1215396	-0.07906
2014.25616	-0.03928	0.1251896	-0.07417
2014.2589	-0.04196	0.1240296	-0.07949
2014.26164	-0.04124	0.1231996	-0.07564
2014.26438	-0.0404	0.1246496	-0.07686
2014.26712	-0.04097	0.1231496	-0.07653
2014.26986	-0.03873	0.1244496	-0.08138
2014.2726	-0.04007	0.1220696	-0.07746
2014.27534	-0.03857	0.1221296	-0.0765
2014.27808	-0.03984	0.1225496	-0.07946
2014.28082	-0.04144	0.1244196	-0.08243
2014.28356	-0.04189	0.1225896	-0.0827
2014.2863	-0.03975	0.1205796	-0.07433
2014.28904	-0.04054	0.1225196	-0.0775
2014.29178	-0.04008	0.1251296	-0.08525
2014.29452	-0.03837	0.1234396	-0.08576
2014.29726	-0.03918	0.1225996	-0.08487
2014.3	-0.03947	0.1238596	-0.08575
2014.30274	-0.03997	0.1233796	-0.0836
2014.30548	-0.0424	0.1256796	-0.07934
2014.30822	-0.0428	0.1256796	-0.07922
2014.31096	-0.04133	0.1243996	-0.08421
2014.3137	-0.03974	0.1206996	-0.07958
2014.31644	-0.04061	0.1230096	-0.08415
2014.31918	-0.04169	0.1256296	-0.084
2014.32192	-0.04256	0.1235496	-0.08314
2014.32466	-0.04195	0.1236496	-0.07948
2014.3274	-0.04159	0.1248796	-0.07633
2014.33014	-0.04197	0.1219096	-0.08213
2014.33288	-0.04115	0.1229296	-0.07919
2014.33562	-0.04123	0.1231696	-0.07719
2014.33836	-0.04051	0.1240796	-0.08191
2014.3411	-0.04167	0.1243796	-0.08078
2014.34384	-0.04193	0.1232196	-0.08349
2014.34658	-0.03952	0.1251396	-0.08253
2014.34932	-0.04141	0.1258896	-0.07847
2014.35205	-0.04188	0.1250596	-0.07494
2014.35479	-0.03964	0.1218296	-0.08135
2014.35753	-0.04069	0.1244996	-0.07918
2014.36027	-0.04021	0.1243396	-0.07492
2014.36301	-0.0402	0.1259596	-0.0733
2014.36575	-0.03976	0.1256196	-0.08172
2014.36849	-0.04034	0.1252896	-0.08031
2014.37123	-0.04025	0.1239996	-0.08114
2014.37397	-0.04051	0.1264496	-0.0817
2014.37671	-0.04008	0.1265896	-0.08246
2014.37945	-0.04062	0.1262396	-0.07212
2014.38219	-0.0418	0.1267696	-0.08336
2014.38493	-0.04146	0.1263396	-0.08017
2014.38767	-0.04197	0.1287596	-0.08342
2014.39041	-0.04153	0.1274396	-0.08532
2014.39315	-0.04223	0.1276796	-0.08323
2014.39589	-0.04056	0.1243896	-0.07693
2014.39863	-0.04155	0.1279896	-0.0749
2014.40137	-0.04193	0.1268296	-0.07452
2014.40411	-0.04108	0.1240096	-0.0745
2014.40685	-0.04107	0.1241396	-0.07266
2014.40959	-0.04119	0.1247096	-0.08091
2014.41233	-0.04112	0.1229396	-0.07755
2014.41507	-0.04237	0.1257796	-0.08168
2014.41781	-0.04139	0.1255196	-0.08365
2014.42055	-0.04203	0.1280596	-0.07433
2014.42329	-0.04161	0.1267496	-0.08078
2014.42603	-0.04318	0.1266996	-0.07744
2014.42877	-0.04087	0.1239696	-0.08144
2014.43151	-0.04257	0.1271296	-0.08099
2014.43425	-0.04176	0.1271696	-0.06852
2014.43699	-0.04049	0.1271796	-0.0706
2014.43973	-0.04045	0.1315496	-0.08304
2014.44247	-0.04194	0.1291596	-0.07704
2014.44521	-0.04238	0.1287196	-0.07792
2014.44795	-0.04015	0.1301696	-0.0744
2014.45068	-0.0393	0.1262896	-0.08116
2014.45342	-0.04235	0.1272696	-0.07467
2014.45616	-0.04181	0.1290196	-0.07374
2014.4589	-0.04176	0.1312196	-0.07212
2014.46164	-0.03812	0.1294496	-0.08066
2014.46438	-0.03787	0.1284096	-0.08191
2014.46712	-0.04305	0.1292596	-0.08362
2014.46986	-0.04163	0.1310496	-0.07568
2014.4726	-0.04471	0.1247696	-0.08374
2014.47534	-0.04263	0.1298796	-0.06936
2014.47808	-0.04366	0.1317096	-0.0727
2014.48082	-0.04244	0.1269896	-0.07412
2014.48356	-0.03975	0.1279396	-0.07858
2014.4863	-0.0419	0.1307396	-0.08142
2014.48904	-0.04227	0.1320696	-0.08029
2014.49178	-0.04176	0.1310196	-0.0754
2014.49452	-0.0398	0.1318896	-0.08427
2014.49726	-0.04259	0.1283096	-0.0796
2014.5	-0.04412	0.1276796	-0.07065
2014.50274	-0.04184	0.1305896	-0.07505
2014.50548	-0.04327	0.1317596	-0.08085
2014.50822	-0.04597	0.1308196	-0.07972
2014.51096	-0.04484	0.1305596	-0.07664
2014.5137	-0.04441	0.1301396	-0.06565
2014.51644	-0.04296	0.1316896	-0.07901
2014.51918	-0.04016	0.1315696	-0.08087
2014.52192	-0.04236	0.1316196	-0.07433
2014.52466	-0.04015	0.1298596	-0.07181
2014.5274	-0.04323	0.1292796	-0.07119
2014.53014	-0.04466	0.1302596	-0.07809
2014.53288	-0.04013	0.1296296	-0.07655
2014.53562	-0.04574	0.1319696	-0.07295
2014.53836	-0.04531	0.1317696	-0.0753
2014.5411	-0.04546	0.1362596	-0.06443
2014.54384	-0.04531	0.1314696	-0.07982
2014.54658	-0.04459	0.1327496	-0.07769
2014.54932	-0.04332	0.1312196	-0.07495
2014.55205	-0.04138	0.1305996	-0.09111
2014.55479	-0.0492	0.1312796	-0.07784
2014.55753	-0.04376	0.1308196	-0.07689
2014.56027	-0.04417	0.1296496	-0.0828
2014.56301	-0.04525	0.1329496	-0.07672
2014.56575	-0.04531	0.1321196	-0.07668
2014.56849	-0.04464	0.1308396	-0.08193
2014.57123	-0.04711	0.1323496	-0.07258
2014.57397	-0.0462	0.1352196	-0.08721
2014.57671	-0.04095	0.1296196	-0.0862
2014.57945	-0.04278	0.1319396	-0.08036
2014.58219	-0.04353	0.1334296	-0.08642
2014.58493	-0.04481	0.1329796	-0.08535
2014.58767	-0.04412	0.1314096	-0.08111
2014.59041	-0.04641	0.1326996	-0.07414
2014.59315	-0.03738	0.1310396	-0.07834
2014.59863	-0.04225	0.1356496	-0.08823
2014.60137	-0.04242	0.1345396	-0.0867
2014.60411	-0.04045	0.1324896	-0.08401
2014.60685	-0.04336	0.1325596	-0.08621
2014.60959	-0.04071	0.1341796	-0.09871
2014.61233	-0.04414	0.1358896	-0.09136
2014.61507	-0.04177	0.1313396	-0.0925
2014.61781	-0.04279	0.1334096	-0.08776
2014.62055	-0.04142	0.1346996	-0.08577
2014.62329	-0.0431	0.1307696	-0.08577
2014.62603	-0.04134	0.1348396	-0.09259
2014.62877	-0.04415	0.1323596	-0.09325
2014.63151	-0.04581	0.1343296	-0.08344
2014.63425	-0.04338	0.1326296	-0.08931
2014.63699	-0.0457	0.1337996	-0.09165
2014.63973	-0.04457	0.1311396	-0.09264
2014.64247	-0.04218	0.1315296	-0.08793
2014.64521	-0.04564	0.1312296	-0.08657
2014.64795	-0.04285	0.1318596	-0.09352
2014.65342	-0.04489	0.1341896	-0.09273
2014.65616	-0.04683	0.1356696	-0.08897
2014.6589	-0.04494	0.1329196	-0.09763
2014.66164	-0.04358	0.1339096	-0.09265
2014.66438	-0.04358	0.1318396	-0.08656
2014.66712	-0.04449	0.1317196	-0.09615
2014.66986	-0.04347	0.1328396	-0.09562
2014.6726	-0.04484	0.1335696	-0.08787
2014.67534	-0.04449	0.1332096	-0.08725
2014.67808	-0.04439	0.1336796	-0.09008
2014.68082	-0.04422	0.1342696	-0.08924
2014.68356	-0.04434	0.1338096	-0.08728
2014.6863	-0.04011	0.1373096	-0.09483
2014.68904	-0.04178	0.1372196	-0.09345
2014.69178	-0.04179	0.1336196	-0.09615
2014.69452	-0.04258	0.1331396	-0.09981
2014.69726	-0.04304	0.1320596	-0.09521
2014.7	-0.04322	0.1343096	-0.09197
2014.70274	-0.04044	0.1327696	-0.10423
2014.70548	-0.04196	0.1328096	-0.10398
2014.70822	-0.04154	0.1318896	-0.10639
2014.71096	-0.04013	0.1347196	-0.10236
2014.7137	-0.04449	0.1364696	-0.09852
2014.71644	-0.04322	0.1341196	-0.09914
2014.71918	-0.04389	0.1357096	-0.0995
2014.72192	-0.04395	0.1371296	-0.09955
2014.72466	-0.04605	0.1347496	-0.1044
2014.7274	-0.04427	0.1344896	-0.10198
2014.73014	-0.04393	0.1349096	-0.10611
2014.73288	-0.04511	0.1349396	-0.09369
2014.73562	-0.04359	0.1323096	-0.0958
2014.73836	-0.04143	0.1356296	-0.10498
2014.7411	-0.04246	0.1337096	-0.09828
2014.74384	-0.04432	0.1356996	-0.10154
2014.74658	-0.04567	0.1343596	-0.09952
2014.74932	-0.04467	0.1351596	-0.09601
2014.75205	-0.04293	0.1351396	-0.10285
2014.75479	-0.04364	0.1335796	-0.09888
2014.75753	-0.04404	0.1357796	-0.10613
2014.76027	-0.04507	0.1362296	-0.10529
2014.76301	-0.04607	0.1364896	-0.09873
2014.76575	-0.04513	0.1381496	-0.10234
2014.76849	-0.04601	0.1370496	-0.10501
2014.77123	-0.04562	0.1383296	-0.10206
2014.77397	-0.04643	0.1371896	-0.09952
2014.77671	-0.04696	0.1387296	-0.10167
2014.77945	-0.04585	0.1377296	-0.10256
2014.78219	-0.04515	0.1371596	-0.09797
2014.78493	-0.04705	0.1365896	-0.09829
2014.78767	-0.04531	0.1373096	-0.10168
2014.79041	-0.04545	0.1383496	-0.09903
2014.79315	-0.0454	0.1369596	-0.10038
2014.79589	-0.0446	0.1378096	-0.09873
2014.79863	-0.0455	0.1355896	-0.1014
2014.80137	-0.04623	0.1373896	-0.0982
2014.80411	-0.04742	0.1370296	-0.09988
2014.80685	-0.04711	0.1372196	-0.10164
2014.80959	-0.04692	0.1368796	-0.10081
2014.81233	-0.04693	0.1369996	-0.10114
2014.81507	-0.04681	0.1377896	-0.10041
2014.81781	-0.04413	0.1398896	-0.10368
2014.82055	-0.04683	0.1368796	-0.10783
2014.82329	-0.04586	0.1356596	-0.10067
2014.82603	-0.0452	0.1367796	-0.10257
2014.82877	-0.04658	0.1385496	-0.10115
2014.83151	-0.0458	0.1366396	-0.10024
2014.83425	-0.0465	0.1371996	-0.10131
2014.83699	-0.04702	0.1375096	-0.10039
2014.83973	-0.04703	0.1360196	-0.09588
2014.84247	-0.04578	0.1382796	-0.10064
2014.84521	-0.04576	0.1389596	-0.09941
2014.84795	-0.04593	0.1377296	-0.10237
2014.85068	-0.04564	0.1373396	-0.1018
2014.85342	-0.0461	0.1379496	-0.10219
2014.85616	-0.04546	0.1388996	-0.10254
2014.8589	-0.04513	0.1389396	-0.10553
2014.86164	-0.04603	0.1394796	-0.09819
2014.86438	-0.04602	0.1374196	-0.09801
2014.86712	-0.04696	0.1380796	-0.09655
2014.86986	-0.04635	0.1388896	-0.09772
2014.8726	-0.04595	0.1386996	-0.1011
2014.87534	-0.0464	0.1390796	-0.10095
2014.87808	-0.04661	0.1394596	-0.10365
2014.88082	-0.04774	0.1391496	-0.10123
2014.88356	-0.04671	0.1369796	-0.10002
2014.8863	-0.04625	0.1392296	-0.09549
2014.88904	-0.04508	0.1388596	-0.10301
2014.89178	-0.04552	0.1378696	-0.10701
2014.89452	-0.04549	0.1402696	-0.10668
2014.89726	-0.04687	0.1403296	-0.10425
2014.9	-0.04637	0.1416896	-0.09997
2014.90274	-0.04579	0.1408696	-0.101
2014.90548	-0.0471	0.1379196	-0.10198
2014.90822	-0.04607	0.1418096	-0.10407
2014.91096	-0.04696	0.1381896	-0.10392
2014.9137	-0.04618	0.1393996	-0.1032
2014.91644	-0.04705	0.1360896	-0.09923
2014.91918	-0.04685	0.1390196	-0.10103
2014.92192	-0.04675	0.1414996	-0.10653
2014.92466	-0.04607	0.1397296	-0.10499
2014.9274	-0.04507	0.1401396	-0.10283
2014.93014	-0.0463	0.1411596	-0.1035
2014.93288	-0.04525	0.1434796	-0.10641
2014.93562	-0.04679	0.1425896	-0.10726
2014.93836	-0.04591	0.1411896	-0.10828
2014.9411	-0.04574	0.1413296	-0.10687
2014.94384	-0.04784	0.1405996	-0.10445
2014.94658	-0.04668	0.1393496	-0.1078
2014.94932	-0.04802	0.1412796	-0.10852
2014.95205	-0.04652	0.1412596	-0.11095
2014.95479	-0.04734	0.1410196	-0.10846
2014.95753	-0.04804	0.1380496	-0.10496
2014.96027	-0.04744	0.1390896	-0.10563
2014.96301	-0.04793	0.1422296	-0.10888
2014.96575	-0.04751	0.1407496	-0.10816
2014.96849	-0.04798	0.1393796	-0.10718
2014.97123	-0.04834	0.1409796	-0.10756
2014.97397	-0.04729	0.1418896	-0.10565
2014.97671	-0.04597	0.1433196	-0.10923
2014.97945	-0.04855	0.1412096	-0.11431
2014.98219	-0.04732	0.1436096	-0.11364
2014.98493	-0.04808	0.1436696	-0.11315
2014.98767	-0.04805	0.1443696	-0.10998
2014.99041	-0.04808	0.1402296	-0.10551
2014.99315	-0.047	0.1433296	-0.10623
2014.99589	-0.04638	0.1424496	-0.10922
2014.99863	-0.04708	0.1416296	-0.11147
2015.00137	-0.04872	0.1427296	-0.10634
2015.00411	-0.04898	0.1450296	-0.10965
2015.00685	-0.04898	0.1418996	-0.1065
2015.00959	-0.04803	0.1452196	-0.10405
2015.01233	-0.04632	0.1428096	-0.10776
2015.01507	-0.04857	0.1418296	-0.10454
2015.01781	-0.0473	0.1425996	-0.11045
2015.02055	-0.04739	0.1420396	-0.10918
2015.02329	-0.04744	0.1425796	-0.10695
2015.02603	-0.04854	0.1445196	-0.10615
2015.02877	-0.04884	0.1446996	-0.10954
2015.03151	-0.04905	0.1460196	-0.10799
2015.03425	-0.04769	0.1447496	-0.10985
2015.03699	-0.04848	0.1453396	-0.10955
2015.03973	-0.04854	0.1439796	-0.10886
2015.04247	-0.04899	0.1457196	-0.11255
2015.04521	-0.04763	0.1442196	-0.10804
2015.04795	-0.04751	0.1450996	-0.10761
2015.05068	-0.05067	0.1401296	-0.10755
2015.05342	-0.04761	0.1449596	-0.10794
2015.05616	-0.05091	0.1458396	-0.10791
2015.0589	-0.04914	0.1446496	-0.10562
2015.06164	-0.04868	0.1456596	-0.10476
2015.06438	-0.0476	0.1451396	-0.11156
2015.06712	-0.04843	0.1457896	-0.10793
2015.06986	-0.04757	0.1452996	-0.10942
2015.0726	-0.04894	0.1457796	-0.10863
2015.07534	-0.0485	0.1467396	-0.10989
2015.07808	-0.04862	0.1479496	-0.11149
2015.08082	-0.05007	0.1484296	-0.1123
2015.08356	-0.04928	0.1477196	-0.11434
2015.0863	-0.04938	0.1475196	-0.11486
2015.08904	-0.04895	0.1478796	-0.1137
2015.09178	-0.04905	0.1460096	-0.11139
2015.09452	-0.0485	0.1470696	-0.11219
2015.09726	-0.04945	0.1473296	-0.11055
2015.1	-0.04904	0.1500796	-0.11138
2015.10274	-0.04833	0.1501596	-0.11322
2015.10548	-0.04948	0.1447596	-0.10758
2015.10822	-0.04869	0.1474496	-0.10706
2015.11096	-0.0487	0.1446196	-0.1037
2015.1137	-0.04855	0.1501596	-0.10922
2015.11644	-0.04949	0.1487996	-0.10644
2015.11918	-0.04902	0.1477296	-0.10459
2015.12192	-0.04817	0.1466696	-0.11065
2015.12466	-0.04838	0.1484796	-0.10811
2015.1274	-0.04914	0.1459296	-0.10725
2015.13014	-0.04863	0.1476696	-0.1121
2015.13288	-0.04902	0.1467696	-0.11209
2015.13562	-0.04921	0.1492296	-0.11442
2015.13836	-0.04851	0.1481896	-0.11807
2015.1411	-0.04812	0.1491796	-0.11161
2015.14384	-0.04788	0.1459996	-0.10916
2015.14658	-0.04837	0.1459396	-0.10635
2015.14932	-0.0474	0.1464096	-0.10977
2015.15205	-0.04738	0.1474596	-0.11216
2015.15479	-0.04609	0.1483196	-0.11472
2015.15753	-0.04742	0.1495796	-0.11299
2015.16027	-0.04723	0.1496496	-0.11206
2015.16301	-0.04706	0.1501896	-0.10852
2015.16575	-0.04472	0.1501696	-0.10686
2015.16849	-0.04682	0.1468896	-0.10968
2015.17123	-0.04559	0.1481296	-0.11026
2015.17397	-0.04689	0.1488396	-0.10841
2015.17671	-0.0468	0.1500696	-0.11055
2015.17945	-0.04493	0.1495196	-0.11099
2015.18219	-0.04493	0.1505196	-0.11559
2015.18493	-0.04546	0.1501296	-0.11108
2015.18767	-0.04562	0.1506996	-0.10874
2015.19041	-0.04634	0.1497696	-0.10769
2015.19315	-0.04657	0.1496896	-0.10683
2015.19589	-0.04708	0.1485396	-0.10859
2015.19863	-0.04775	0.1492696	-0.10506
2015.20137	-0.04753	0.1515596	-0.10604
2015.20411	-0.04655	0.1492296	-0.10324
2015.20685	-0.04656	0.1492496	-0.10789
2015.20959	-0.04732	0.1458896	-0.1026
2015.21233	-0.04683	0.1465496	-0.10459
2015.21507	-0.0473	0.1532196	-0.10543
2015.21781	-0.04855	0.1488996	-0.10374
2015.22055	-0.04633	0.1543596	-0.10996
2015.22329	-0.04828	0.1481296	-0.10656
2015.22603	-0.04883	0.1516296	-0.10832
2015.22877	-0.04959	0.1517896	-0.10854
2015.23151	-0.05059	0.1465396	-0.10263
2015.23425	-0.04976	0.1478696	-0.10139
2015.23699	-0.04916	0.1474996	-0.10034
2015.23973	-0.05039	0.1480996	-0.10496
2015.24247	-0.05156	0.1529396	-0.10479
2015.24521	-0.04699	0.1536596	-0.10922
2015.24795	-0.04912	0.1499296	-0.10452
2015.25068	-0.0473	0.1570596	-0.10576
2015.25342	-0.04916	0.1502696	-0.10337
2015.25616	-0.04741	0.1529696	-0.10525
2015.2589	-0.04738	0.1518496	-0.11439
2015.26164	-0.04955	0.1501196	-0.10803
2015.26438	-0.04969	0.1477996	-0.10931
2015.26712	-0.04963	0.1507096	-0.10648
2015.26986	-0.0505	0.1489596	-0.11176
2015.2726	-0.05019	0.1517096	-0.1104
2015.27534	-0.05094	0.1495796	-0.10823
2015.27808	-0.05091	0.1566896	-0.11358
2015.28082	-0.05236	0.1494896	-0.1095
2015.28356	-0.0518	0.1479996	-0.10275
2015.2863	-0.04921	0.1531696	-0.10427
2015.28904	-0.04905	0.1528096	-0.10868
2015.29178	-0.04875	0.1527796	-0.10903
2015.29452	-0.05042	0.1518596	-0.11071
