YYYY	EW(m)	NS(m)	UD(m)
2019.8726	-0.10391	0.2694444	-0.00251
2019.87534	-0.10406	0.2708344	-0.00139
2019.87808	-0.1038	0.2707244	-0.00622
2019.88082	-0.10466	0.2703544	-0.0009
2019.88356	-0.10478	0.2705144	0.00112
2019.8863	-0.10604	0.2709244	-0.00488
2019.88904	-0.10482	0.2683544	-0.00056
2019.89178	-0.10553	0.2712244	-0.00102
2019.89452	-0.10408	0.2708344	-0.00054
2019.89726	-0.10473	0.2718044	-0.00563
2019.9	-0.10483	0.2715344	-0.00054
2019.90274	-0.10424	0.2724244	-0.00809
2019.90548	-0.1046	0.2721644	-0.00711
2019.90822	-0.10539	0.2718344	-0.0036
2019.91096	-0.1054	0.2712944	-0.00602
2019.9137	-0.10438	0.2720844	-0.0046
2019.91644	-0.10538	0.2720444	-0.00281
2019.91918	-0.10486	0.2722544	-0.00063
2019.92192	-0.10477	0.2727344	-0.00677
2019.92466	-0.10585	0.2726344	-0.00745
2019.9274	-0.10585	0.2728244	-0.00565
2019.93014	-0.10622	0.2740144	-0.00325
2019.93288	-0.10682	0.2742044	-0.00597
2019.93562	-0.10716	0.2737344	-0.00076
2019.93836	-0.10693	0.2722044	0.00099
2019.9411	-0.10541	0.2745944	-0.00062
2019.94384	-0.10751	0.2744044	-0.00118
2019.94658	-0.10741	0.2738444	-0.00262
2019.94932	-0.10586	0.2742244	-0.00901
2019.95205	-0.10618	0.2744044	-0.00534
2019.95479	-0.1063	0.2744244	-0.00255
2019.95753	-0.10675	0.2727944	-0.0177
2019.96027	-0.10395	0.2738244	-0.00852
2019.96301	-0.10555	0.2740344	-0.00308
2019.96575	-0.10586	0.2754444	-0.00274
2019.96849	-0.10612	0.2746744	-0.00175
2019.97123	-0.10586	0.2759444	-0.0042
2019.97397	-0.1052	0.2755744	-0.00311
2019.97671	-0.10583	0.2756544	-0.00326
2019.97945	-0.1056	0.2741844	-0.00222
2019.98219	-0.10656	0.2734944	-0.005
2019.98493	-0.10628	0.2744344	-0.00175
2019.98767	-0.10495	0.2750444	-0.0004
2019.99041	-0.10501	0.2753944	-0.00519
2019.99315	-0.10528	0.2748844	-0.00561
2019.99589	-0.10471	0.2747644	-0.0055
2019.99863	-0.10586	0.2747244	-0.00365
2020.00137	-0.10596	0.2765844	-0.00807
2020.0041	-0.10675	0.2769244	-0.00578
2020.00683	-0.10582	0.2762144	-0.00523
2020.00956	-0.10594	0.2762944	-0.00515
2020.0123	-0.10604	0.2758744	-0.0042
2020.01503	-0.10487	0.2754244	-0.00627
2020.01776	-0.10629	0.2765244	-0.0008
2020.02049	-0.10421	0.2751244	0.00283
2020.02322	-0.10467	0.2767844	-0.00446
2020.02596	-0.1044	0.2755944	-0.00393
2020.02869	-0.10589	0.2764644	-0.00098
2020.03142	-0.10606	0.2767044	0.00182
2020.03415	-0.1061	0.2772144	-0.00005
2020.03689	-0.10537	0.2770244	-0.00087
2020.03962	-0.10546	0.2769444	-0.00231
2020.04235	-0.10651	0.2767744	-0.00091
2020.04508	-0.10612	0.2774244	0.00434
2020.04781	-0.10618	0.2774344	0.00535
2020.05055	-0.10685	0.2772944	0.00541
2020.05328	-0.10761	0.2776944	0.00688
2020.05601	-0.10703	0.2779944	0.00397
2020.05874	-0.10742	0.2781244	0.00071
2020.06148	-0.10645	0.2787144	-0.00172
2020.06421	-0.10788	0.2777944	-0.00132
2020.06694	-0.10709	0.2781144	-0.00217
2020.06967	-0.10915	0.2790644	-0.0029
2020.0724	-0.10811	0.2796144	-0.00102
2020.07514	-0.10916	0.2785644	0.00155
2020.07787	-0.10736	0.2768144	0.00064
2020.0806	-0.10863	0.2788744	0.00192
2020.08333	-0.10868	0.2786144	0.00022
2020.08607	-0.10726	0.2796844	-0.00375
2020.0888	-0.10699	0.2792044	-0.00525
2020.09153	-0.10751	0.2795044	-0.00089
2020.09426	-0.10871	0.2808844	-0.0062
2020.09699	-0.1082	0.2794044	-0.0033
2020.09973	-0.10924	0.2803044	-0.00378
2020.10246	-0.10836	0.2790844	-0.00258
2020.10519	-0.10803	0.2800344	-0.00477
2020.10792	-0.10902	0.2798744	0.00052
2020.11066	-0.10989	0.2794544	0.00074
2020.11339	-0.11009	0.2795644	-0.00022
2020.11612	-0.10882	0.2801344	0.00122
2020.11885	-0.10775	0.2811944	-0.00008
2020.12158	-0.10677	0.2773944	-0.00942
2020.12432	-0.10767	0.2796844	-0.00586
2020.12705	-0.10658	0.2794644	0.00035
2020.12978	-0.10811	0.2791844	-0.00333
2020.13251	-0.10804	0.2807644	-0.0029
2020.13525	-0.10887	0.2803444	-0.00365
2020.13798	-0.10831	0.2789644	-0.00536
2020.14071	-0.10792	0.2802244	-0.00114
2020.14344	-0.10827	0.2801044	-0.00025
2020.14617	-0.10705	0.2806944	0.00119
2020.14891	-0.10755	0.2803344	0.00177
2020.15164	-0.10724	0.2799944	-0.00156
2020.15437	-0.10561	0.2814044	-0.00377
2020.1571	-0.10627	0.2798944	0.00041
2020.15984	-0.10734	0.2811144	-0.00001
2020.1653	-0.10671	0.2828744	-0.00403
2020.16803	-0.10631	0.2809444	-0.00434
2020.17077	-0.10733	0.2831444	-0.00773
2020.1735	-0.10698	0.2810044	-0.00294
2020.17623	-0.10806	0.2816144	0.00288
2020.17896	-0.10817	0.2812744	0.00045
2020.18169	-0.10747	0.2817344	-0.00044
2020.18443	-0.10735	0.2807944	0.00056
2020.18716	-0.10701	0.2807344	0.00397
2020.18989	-0.10804	0.2814244	0.00601
2020.19262	-0.10773	0.2820844	0.00727
2020.19536	-0.10793	0.2828044	0.00031
2020.19809	-0.10717	0.2813044	0.00169
2020.20082	-0.10903	0.2814444	0.00508
2020.20355	-0.10811	0.2826944	0.00383
2020.20628	-0.10893	0.2823644	0.00638
2020.20902	-0.10849	0.2817044	0.00589
2020.21175	-0.10891	0.2832044	0.00876
2020.21448	-0.10974	0.2827044	0.0081
2020.21721	-0.10878	0.2838644	0.00981
2020.21995	-0.10778	0.2830244	0.0081
2020.22268	-0.10898	0.2838844	0.00703
2020.22541	-0.10846	0.2828944	0.00375
2020.22814	-0.10804	0.2828344	0.01015
2020.23087	-0.10844	0.2834644	0.00751
2020.23361	-0.10698	0.2813444	0.00052
2020.23634	-0.10701	0.2819344	0.00296
2020.23907	-0.10802	0.2832344	0.00341
2020.2418	-0.10845	0.2831644	0.0053
2020.24454	-0.10883	0.2834544	0.00217
2020.24727	-0.10675	0.2831344	0.00135
2020.25	-0.10643	0.2832044	-0.00149
2020.25273	-0.10781	0.2843144	0.00377
2020.25546	-0.10763	0.2830344	-0.00093
2020.2582	-0.10751	0.2832244	-0.00051
2020.26093	-0.10766	0.2835144	-0.00065
2020.26366	-0.10693	0.2845444	0.00181
2020.26639	-0.10733	0.2840144	0.00358
2020.26913	-0.10751	0.2849144	0.00302
2020.27186	-0.10794	0.2837744	-0.00193
2020.27459	-0.1086	0.2838844	-0.00568
2020.27732	-0.10907	0.2822444	-0.00008
2020.28005	-0.10905	0.2828944	0.00125
2020.28279	-0.10939	0.2838244	0.00025
2020.28552	-0.10838	0.2829944	0.00828
2020.28825	-0.10861	0.2837844	0.00387
2020.29098	-0.10878	0.2847844	0.00118
2020.29372	-0.10811	0.2836144	-0.00038
2020.29645	-0.10637	0.2823644	0.00262
2020.29918	-0.10689	0.2842644	0.00385
2020.30191	-0.10736	0.2833644	-0.00223
2020.30464	-0.10584	0.2839644	0.00137
2020.30738	-0.108	0.2835444	0.00184
2020.31011	-0.10831	0.2844844	0.00598
2020.31284	-0.10814	0.2857844	0.00572
2020.31557	-0.10875	0.2858144	0.00182
2020.31831	-0.10969	0.2849744	0.00451
2020.32104	-0.11058	0.2850044	0.00204
2020.32377	-0.10973	0.2853244	0.00845
2020.3265	-0.11055	0.2858144	0.00473
2020.32923	-0.11003	0.2867244	0.00979
2020.33197	-0.10946	0.2846944	0.00605
2020.3347	-0.11009	0.2849344	0.01271
2020.33743	-0.10673	0.2874244	0.00435
2020.34016	-0.10818	0.2862644	0.00221
2020.3429	-0.10936	0.2858744	0.00908
2020.34563	-0.10981	0.2879344	0.01117
2020.34836	-0.10468	0.2856444	0.00005
2020.35109	-0.10977	0.2860244	0.00262
2020.35383	-0.10873	0.2845144	0.00712
2020.35656	-0.10844	0.2857544	0.00794
2020.35929	-0.11055	0.2877744	0.00499
2020.36202	-0.10914	0.2869644	0.00613
2020.36475	-0.11081	0.2871544	0.00628
2020.36749	-0.10945	0.2879244	0.00688
2020.37022	-0.11045	0.2870144	0.01111
2020.37295	-0.10926	0.2865644	0.00492
2020.37568	-0.10944	0.2858844	0.00982
2020.37842	-0.10978	0.2886244	0.01143
2020.38115	-0.11101	0.2879544	0.00889
2020.38388	-0.10847	0.2886444	0.00354
2020.38661	-0.10987	0.2878744	0.00251
2020.38934	-0.10927	0.2882444	0.00849
2020.39208	-0.10983	0.2874644	0.00317
2020.39481	-0.10922	0.2870044	0.00524
2020.39754	-0.10828	0.2866544	0.00386
2020.40027	-0.10993	0.2866844	0.00821
2020.40301	-0.10971	0.2879744	0.00786
2020.40574	-0.111	0.2882044	0.00695
2020.40847	-0.10984	0.2860344	0.01474
2020.4112	-0.11177	0.2880444	0.00311
2020.41393	-0.10962	0.2901544	0.0086
2020.41667	-0.11103	0.2880044	0.00436
2020.4194	-0.11079	0.2892544	0.00714
2020.42213	-0.10962	0.2898644	0.00594
2020.42486	-0.11085	0.2896144	0.00545
2020.4276	-0.10919	0.2909444	0.0055
2020.43033	-0.11081	0.2909944	0.00388
2020.43306	-0.11087	0.2894244	0.00641
2020.43579	-0.1086	0.2886644	0.00126
2020.43852	-0.10848	0.2895744	0.00199
2020.44126	-0.10858	0.2891444	0.00102
2020.44399	-0.10645	0.2904144	0.00457
2020.44672	-0.10942	0.2880644	0.00571
2020.44945	-0.10873	0.2891444	0.01135
2020.45219	-0.11003	0.2889644	0.00757
2020.45492	-0.1081	0.2900844	0.00827
2020.45765	-0.11043	0.2902044	0.01324
2020.46038	-0.10746	0.2893144	0.00752
2020.46311	-0.10953	0.2915344	0.00679
2020.46585	-0.10882	0.2894944	0.00668
2020.46858	-0.11027	0.2916144	0.005
2020.47131	-0.11044	0.2915344	0.01035
2020.47404	-0.11151	0.2928444	0.00862
2020.47678	-0.10935	0.2908644	0.00583
2020.47951	-0.10958	0.2900444	0.00613
2020.48224	-0.10863	0.2915444	0.01033
2020.48497	-0.10919	0.2912344	0.00113
2020.4877	-0.11106	0.2913744	0.01212
2020.49044	-0.11055	0.2911144	0.0075
2020.49317	-0.11059	0.2911344	0.00267
2020.4959	-0.11178	0.2913744	0.00323
2020.49863	-0.11248	0.2922144	0.00262
2020.50137	-0.11118	0.2928544	0.00143
2020.5041	-0.10858	0.2908244	0.00189
2020.50683	-0.11048	0.2900844	0.00972
2020.50956	-0.11027	0.2895544	0.0047
2020.5123	-0.11066	0.2906044	0.00457
2020.51503	-0.10969	0.2929644	0.00552
2020.51776	-0.11306	0.2945644	0.01356
2020.52049	-0.11101	0.2906744	0.00578
2020.52322	-0.10716	0.2929244	0.00961
2020.52596	-0.107	0.2933044	0.00597
2020.52869	-0.10976	0.2919044	0.00872
2020.53142	-0.11016	0.2896344	0.00972
2020.53415	-0.11074	0.2900244	0.0037
2020.53689	-0.11292	0.2907144	0.00809
2020.53962	-0.11137	0.2956144	0.00973
2020.54235	-0.11271	0.2908844	0.01179
2020.54508	-0.10819	0.2920744	0.00394
2020.54781	-0.10924	0.2911344	0.00185
2020.55055	-0.11265	0.2951944	0.01343
2020.55328	-0.11169	0.2944744	0.00419
2020.55601	-0.1107	0.2961944	0.00065
2020.55874	-0.11013	0.2925544	0.00273
2020.56148	-0.10921	0.2917044	0.00815
2020.56421	-0.10699	0.2934744	0.00238
2020.56694	-0.10895	0.2936744	0.00488
2020.56967	-0.1101	0.2937444	0.00673
2020.5724	-0.10944	0.2890844	0.00045
2020.57514	-0.10972	0.2941544	-0.00236
2020.57787	-0.11407	0.2943244	0.01846
2020.58333	-0.10669	0.2932644	-0.00398
2020.5888	-0.11178	0.2937044	-0.00726
2020.59153	-0.10642	0.2956644	-0.00565
2020.59973	-0.10918	0.2924444	0.00987
2020.60246	-0.10957	0.2909544	0.00093
2020.60519	-0.10808	0.2910044	-0.00212
2020.60792	-0.10633	0.2933544	-0.00133
2020.61066	-0.10664	0.2936844	0.00262
2020.61339	-0.1091	0.2928244	-0.00313
2020.61612	-0.10941	0.2907444	0.00488
2020.61885	-0.10794	0.2919844	0.00196
2020.62158	-0.10765	0.2943444	-0.0055
2020.62432	-0.11151	0.2963644	0.00501
2020.62705	-0.11067	0.2938144	-0.00517
2020.63251	-0.10854	0.2919944	-0.00558
2020.63525	-0.11233	0.2964544	-0.0015
2020.63798	-0.1076	0.2952944	-0.00968
2020.64071	-0.11255	0.2944844	0.00955
2020.64344	-0.11137	0.2941744	0.00939
2020.64617	-0.11145	0.2933544	-0.00451
2020.64891	-0.11148	0.2950244	-0.00952
2020.65437	-0.11031	0.2921444	0.00237
2020.6571	-0.11288	0.2970144	-0.00233
2020.65984	-0.11467	0.2981444	-0.00072
2020.66257	-0.11539	0.2962244	0.00009
2020.6653	-0.11346	0.2948744	-0.00126
2020.66803	-0.11058	0.2953444	-0.00876
2020.67077	-0.11376	0.2961544	-0.00067
2020.6735	-0.11477	0.2951844	0.0046
2020.67623	-0.11356	0.2966844	0.00225
2020.67896	-0.11275	0.2971144	-0.005
2020.68169	-0.11462	0.2950044	0.00059
2020.68443	-0.11231	0.2952544	0.00486
2020.68716	-0.11233	0.2966044	-0.00294
2020.68989	-0.11299	0.2970044	-0.00283
2020.69262	-0.11271	0.2953044	-0.00013
2020.69536	-0.11212	0.2967044	-0.01169
2020.69809	-0.11286	0.2976744	-0.00986
2020.70082	-0.11395	0.2968744	-0.00232
2020.70355	-0.11181	0.2973944	-0.00407
2020.70628	-0.11216	0.2976044	-0.00245
2020.70902	-0.11313	0.2977944	0.0027
2020.71175	-0.11346	0.2985344	-0.00307
2020.71448	-0.11481	0.2972044	0.0026
2020.71721	-0.10957	0.2982144	-0.00155
2020.71995	-0.11347	0.2963744	-0.00043
2020.72268	-0.1117	0.2967444	-0.0086
2020.72541	-0.11076	0.2989644	-0.01717
2020.72814	-0.1153	0.2981844	-0.00548
2020.73087	-0.11289	0.2992844	-0.00781
2020.73361	-0.11447	0.2983144	-0.00404
2020.73634	-0.11327	0.2972744	-0.01007
2020.73907	-0.11356	0.2980944	-0.01148
2020.7418	-0.11564	0.2976244	-0.00868
2020.74454	-0.11297	0.2973244	-0.01318
2020.74727	-0.11353	0.2969844	-0.0053
2020.75273	-0.11061	0.2972344	-0.01247
2020.75546	-0.1133	0.2964344	-0.00762
2020.7582	-0.11358	0.2978844	-0.01199
2020.76093	-0.11259	0.2981444	-0.00628
2020.76366	-0.11384	0.2990844	-0.00974
2020.76639	-0.11322	0.2989044	-0.01016
2020.76913	-0.11541	0.2994144	-0.01225
2020.77186	-0.11461	0.2988444	-0.00872
2020.77459	-0.11291	0.2988744	-0.00729
2020.77732	-0.11266	0.2989044	-0.00848
2020.78005	-0.11169	0.2977344	-0.01323
2020.78279	-0.10987	0.2984544	-0.01006
2020.78552	-0.11197	0.2988444	-0.01131
2020.78825	-0.1116	0.2976944	-0.00771
2020.79098	-0.11461	0.2993744	-0.00728
2020.79372	-0.11373	0.2990244	-0.00256
2020.79645	-0.11467	0.2992744	-0.00776
2020.79918	-0.1149	0.2983644	-0.00678
2020.80191	-0.11291	0.2967444	-0.0132
2020.80464	-0.11294	0.2988144	-0.00549
2020.80738	-0.11375	0.3001944	-0.00128
2020.81011	-0.11421	0.3002044	-0.00287
2020.81284	-0.11453	0.2997744	-0.00248
2020.81557	-0.11489	0.3000044	-0.00634
2020.81831	-0.11347	0.2997544	-0.0119
2020.82104	-0.11315	0.3009144	-0.01486
2020.82377	-0.115	0.2999544	-0.01277
2020.8265	-0.1157	0.2999444	-0.01134
2020.82923	-0.11338	0.2997544	-0.0095
2020.83197	-0.11282	0.2997844	-0.00867
2020.8347	-0.11371	0.2987644	-0.00759
2020.84016	-0.11539	0.3003644	-0.01121
2020.8429	-0.1147	0.3009344	-0.0074
2020.84563	-0.11308	0.2996944	-0.01009
2020.84836	-0.11507	0.3007944	-0.00636
2020.85109	-0.11465	0.3006144	-0.00748
2020.85383	-0.1158	0.3017444	-0.00661
2020.85656	-0.116	0.3015944	-0.00467
2020.85929	-0.11649	0.3014644	-0.00717
2020.86202	-0.11704	0.3009044	-0.00618
2020.86475	-0.11491	0.3026644	-0.00542
2020.86749	-0.11465	0.3028244	-0.00581
2020.87022	-0.11599	0.3009844	-0.00818
2020.87295	-0.11347	0.3028144	-0.00919
2020.87568	-0.11716	0.3020144	-0.00466
2020.87842	-0.11533	0.2999744	-0.00788
2020.88115	-0.11719	0.3007444	0.00215
2020.88388	-0.11724	0.3008644	-0.00095
2020.88661	-0.11566	0.3021844	-0.01176
2020.88934	-0.1159	0.3006544	-0.01284
2020.89208	-0.11439	0.3002244	-0.00339
2020.89481	-0.11612	0.3004444	-0.00129
2020.89754	-0.11561	0.3008544	-0.00443
2020.90027	-0.11652	0.3018144	-0.00861
2020.90301	-0.11644	0.3022144	-0.00849
2020.90574	-0.11585	0.3022944	-0.00685
2020.90847	-0.11747	0.3028044	-0.00533
2020.9112	-0.11601	0.3028944	-0.0042
2020.91393	-0.11727	0.3023844	-0.00884
2020.91667	-0.11696	0.3023844	-0.00835
2020.9194	-0.11703	0.3030644	-0.00903
2020.92213	-0.11732	0.3035044	-0.00785
2020.9276	-0.11683	0.3032344	-0.00713
2020.93306	-0.1179	0.3021844	-0.00297
2020.93852	-0.1166	0.3039644	0.00152
2020.94399	-0.11674	0.3038444	-0.00046
2020.94945	-0.11592	0.3026244	-0.00504
2020.95219	-0.11619	0.3024244	-0.00351
2020.95492	-0.11654	0.3033944	-0.00305
2020.95765	-0.11666	0.3029444	-0.00189
2020.96038	-0.11742	0.3040844	-0.00118
2020.96311	-0.11597	0.3038044	-0.00594
2020.96585	-0.11678	0.3035844	-0.00309
2020.96858	-0.11805	0.3045944	-0.00176
2020.97131	-0.11713	0.3048144	0.00232
2020.97404	-0.11746	0.3041444	0.00047
2020.97678	-0.11683	0.3043144	-0.00026
2020.97951	-0.11733	0.3050344	0.0014
2020.98224	-0.11614	0.3058744	0.00257
2020.98497	-0.11611	0.3054044	0.00027
2020.9877	-0.11638	0.3057444	0.00032
2020.99044	-0.11515	0.3050744	-0.00589
2020.99317	-0.11472	0.3042444	-0.00523
2020.9959	-0.11497	0.3030044	0.00231
2020.99863	-0.11599	0.3043444	0.00236
2021.00137	-0.11593	0.3051044	-0.00138
2021.00411	-0.11541	0.3046744	-0.00116
2021.00685	-0.11487	0.3053744	-0.00217
2021.00959	-0.11437	0.3058244	-0.00317
2021.01233	-0.11584	0.3061344	-0.00117
2021.01507	-0.11499	0.3052544	0.00587
2021.01781	-0.11541	0.3045844	0.00521
2021.02055	-0.11639	0.3065244	0.00265
2021.02329	-0.11569	0.3049844	0.00568
2021.02603	-0.11681	0.3066244	0.00117
2021.02877	-0.11759	0.3068544	0.00622
2021.03151	-0.11736	0.3062344	0.00866
2021.03425	-0.1175	0.3071644	0.00356
2021.03699	-0.11674	0.3059644	0.00368
2021.03973	-0.11706	0.3059644	-0.00121
2021.04247	-0.1161	0.3058744	-0.00141
2021.04521	-0.11712	0.3070544	0.00164
2021.04795	-0.11794	0.3078244	0.00303
2021.05068	-0.11849	0.3075444	0.00245
2021.05342	-0.1183	0.3076744	-0.00091
2021.05616	-0.118	0.3072244	-0.00058
2021.0589	-0.11875	0.3082044	0.00182
2021.06164	-0.1185	0.3074544	0.00102
2021.06438	-0.11799	0.3081844	-0.0026
2021.06712	-0.11763	0.3081244	-0.00088
2021.06986	-0.11718	0.3077444	-0.001
2021.0726	-0.11619	0.3078744	-0.00099
2021.07534	-0.11682	0.3069644	0.00197
2021.07808	-0.11684	0.3074444	0.00242
2021.08082	-0.11739	0.3079144	-0.00114
2021.08356	-0.11704	0.3078744	0.00149
2021.0863	-0.11723	0.3087044	-0.00157
2021.09178	-0.11788	0.3089744	0.00096
2021.09452	-0.11776	0.3073744	0.00166
2021.09726	-0.11791	0.3084944	0.0017
2021.1	-0.11659	0.3085844	-0.00196
2021.10274	-0.11773	0.3088944	-0.00177
2021.10548	-0.1179	0.3091444	0.00006
2021.10822	-0.11816	0.3097244	0.00125
2021.11096	-0.11826	0.3087644	0.00474
2021.1137	-0.11833	0.3086344	0.00298
2021.11644	-0.11779	0.3092144	0.00021
2021.11918	-0.11555	0.3078344	-0.00196
2021.12192	-0.1165	0.3092644	0.00081
2021.12466	-0.11487	0.3086044	0.0016
2021.1274	-0.11659	0.3106044	-0.0007
2021.13014	-0.11732	0.3086444	0.00196
2021.13288	-0.11868	0.3098644	0.00534
2021.13562	-0.11815	0.3107044	0.00474
2021.13836	-0.11843	0.3097344	0.00932
2021.1411	-0.11808	0.3102744	0.00581
2021.14384	-0.11845	0.3102544	-0.00066
2021.14658	-0.11718	0.3111044	0.00166
2021.14932	-0.1175	0.3121944	0.00171
2021.15205	-0.11874	0.3121844	0.00088
2021.15479	-0.1181	0.3118844	-0.00077
2021.15753	-0.11899	0.3127344	0.00095
2021.16027	-0.1159	0.3095244	-0.00521
2021.16301	-0.11726	0.3112444	-0.00267
2021.16575	-0.1176	0.3117144	0.00406
2021.16849	-0.11934	0.3122044	-0.00015
2021.17123	-0.11873	0.3111544	0.00129
2021.17397	-0.11761	0.3121944	0.00004
2021.17671	-0.11828	0.3117144	0.0016
2021.17945	-0.11963	0.3122044	0.00055
2021.18219	-0.12019	0.3119144	0.00498
2021.18493	-0.11807	0.3139544	-0.00021
2021.19041	-0.11921	0.3118544	-0.00299
2021.19315	-0.11973	0.3121144	-0.00177
2021.19589	-0.11984	0.3123044	0.00093
2021.19863	-0.11763	0.3107244	0.00403
2021.20137	-0.11742	0.3128444	0.00405
2021.20411	-0.11695	0.3110544	0.001
2021.20685	-0.11845	0.3105944	0.00191
2021.20959	-0.11658	0.3107644	-0.00641
2021.21233	-0.11796	0.3104144	-0.00228
2021.21507	-0.11798	0.3114144	0.00004
2021.22055	-0.11954	0.3119144	0.00168
2021.22329	-0.11909	0.3127144	0.00244
2021.22603	-0.11892	0.3122644	0.00449
2021.22877	-0.1193	0.3118644	0.00056
2021.23151	-0.11798	0.3118544	-0.00213
2021.23425	-0.11852	0.3127844	0.0051
2021.23699	-0.11637	0.3115944	0.0081
2021.24247	-0.1178	0.3131444	0.00111
2021.24521	-0.11696	0.3132644	0.00408
2021.24795	-0.11841	0.3132444	0.00126
2021.25068	-0.11777	0.3128744	-0.00256
2021.25342	-0.11703	0.3116244	-0.00152
2021.26438	-0.11865	0.3139544	0.00006
2021.26712	-0.11855	0.3137844	-0.00001
2021.26986	-0.11913	0.3149544	-0.00106
2021.2726	-0.1193	0.3128444	-0.00689
2021.27534	-0.11911	0.3135044	-0.00436
2021.27808	-0.11831	0.3126244	-0.00394
2021.28356	-0.11918	0.3128344	0.00663
2021.2863	-0.1191	0.3140344	0.00102
2021.28904	-0.1204	0.3143444	-0.00029
2021.29452	-0.11919	0.3138744	0.00636
2021.29726	-0.1199	0.3144744	0.00201
2021.30274	-0.12085	0.3152144	0.00447
2021.30548	-0.12056	0.3145144	0.00224
2021.30822	-0.11887	0.3152644	-0.00398
2021.31096	-0.12028	0.3146044	-0.00229
2021.3137	-0.12044	0.3160844	0.00273
2021.31644	-0.11861	0.3144144	-0.00631
2021.31918	-0.11867	0.3143244	0.00144
2021.32192	-0.12061	0.3146744	0.00834
2021.3274	-0.11957	0.3145744	0.00244
2021.33014	-0.11954	0.3168944	0.00447
2021.33836	-0.12004	0.3161644	0.00285
2021.3411	-0.11908	0.3151844	0.00375
2021.34384	-0.11873	0.3173444	0.00907
2021.34658	-0.11806	0.3158144	0.00693
2021.34932	-0.11754	0.3179244	0.01131
2021.35205	-0.11829	0.3164244	0.01085
2021.35479	-0.11865	0.3172744	0.00277
2021.36027	-0.12284	0.3168544	0.00972
2021.36575	-0.11873	0.3180544	0.00602
2021.37397	-0.12092	0.3163644	0.00783
2021.37671	-0.12103	0.3171344	0.00572
2021.37945	-0.1202	0.3152644	0.00958
2021.38219	-0.12025	0.3169344	0.00738
2021.38493	-0.12065	0.3183144	0.00531
2021.38767	-0.12079	0.3171944	0.0028
2021.39315	-0.11946	0.3184244	0.00675
2021.39589	-0.1214	0.3164144	0.00812
2021.39863	-0.12092	0.3188644	0.00754
2021.40137	-0.12093	0.3182544	0.00696
2021.40411	-0.11567	0.3177644	0.00298
2021.40685	-0.11933	0.3194444	0.00158
2021.40959	-0.12089	0.3210144	0.00301
2021.41233	-0.11992	0.3187044	0.00528
2021.41507	-0.11798	0.3181044	0.00299
2021.41781	-0.11779	0.3171344	-0.00011
2021.42055	-0.12137	0.3190144	0.01282
2021.42329	-0.1204	0.3186344	0.01836
2021.42603	-0.12081	0.3209444	0.00655
2021.43151	-0.11911	0.3189844	0.00439
2021.43973	-0.11722	0.3182244	-0.00771
2021.44521	-0.11851	0.3215644	0.00916
2021.45068	-0.11803	0.3202144	-0.00488
2021.45342	-0.12136	0.3212044	0.00979
2021.4589	-0.11768	0.3215544	0.00129
2021.46164	-0.11916	0.3210944	-0.00125
2021.46438	-0.12134	0.3186944	0.01025
2021.46712	-0.11899	0.3205744	0.00289
2021.46986	-0.11919	0.3210544	0.00005
2021.4726	-0.11661	0.3234544	0.00132
2021.47534	-0.11777	0.3216644	0.00439
2021.48082	-0.11941	0.3176444	0.01396
2021.4863	-0.12302	0.3210044	-0.00007
2021.48904	-0.11938	0.3216244	0.0016
2021.49178	-0.11889	0.3194444	-0.00787
2021.49452	-0.12156	0.3217044	0.00215
2021.49726	-0.11868	0.3221144	-0.00515
2021.5	-0.1196	0.3221244	0.01071
2021.50548	-0.12334	0.3227744	0.0015
2021.50822	-0.12036	0.3224844	0.00174
2021.5137	-0.11919	0.3201844	0.00226
2021.51644	-0.12001	0.3188044	0.00366
2021.51918	-0.12159	0.3233044	0.00269
2021.52466	-0.12124	0.3244544	0.00851
2021.5274	-0.12199	0.3195244	-0.00653
2021.53014	-0.12068	0.3178444	-0.01149
2021.53288	-0.11892	0.3171044	-0.0079
2021.53562	-0.12362	0.3254744	-0.00138
2021.53836	-0.11941	0.3237744	-0.00916
2021.5411	-0.12328	0.3263144	0.01103
2021.54658	-0.12447	0.3194644	0.00138
2021.54932	-0.11794	0.3199344	0.00109
2021.55205	-0.12227	0.3241444	-0.00127
2021.55479	-0.12159	0.3244944	0.00066
2021.55753	-0.12149	0.3230544	-0.00615
2021.56027	-0.12524	0.3236644	-0.00334
2021.56301	-0.12366	0.3196644	0.00876
2021.56849	-0.11836	0.3183844	-0.01111
2021.57123	-0.12146	0.3240044	-0.00497
2021.57397	-0.12193	0.3217444	0.00469
2021.57945	-0.11888	0.3193544	-0.00746
2021.58219	-0.12398	0.3201844	0.00071
2021.58493	-0.1197	0.3231544	-0.00538
2021.58767	-0.1231	0.3251244	0.00147
2021.59041	-0.12285	0.3217044	-0.00939
2021.59589	-0.12388	0.3221844	0.00044
2021.59863	-0.12444	0.3232644	-0.00223
2021.60137	-0.1236	0.3236644	0.00571
2021.60411	-0.12131	0.3242944	0.0035
2021.60685	-0.12185	0.3226344	-0.00189
2021.60959	-0.12153	0.3234544	-0.01021
2021.61233	-0.12422	0.3253644	0.00209
2021.61507	-0.1265	0.3258044	0.00363
2021.61781	-0.1228	0.3255544	0.00384
2021.62055	-0.12765	0.3260044	-0.00235
2021.62329	-0.12442	0.3273744	-0.01582
2021.62603	-0.12598	0.3259744	-0.00344
2021.63151	-0.12434	0.3240344	-0.00897
