Year	EW(m)	NS(m)	UD(m)
2014.41781	-0.04494	0.1203863	-0.07506
2014.42055	-0.04514	0.1229763	-0.07064
2014.42329	-0.045	0.1220263	-0.07708
2014.42603	-0.04559	0.1212063	-0.07681
2014.42877	-0.04473	0.1188663	-0.07689
2014.43151	-0.04462	0.1232163	-0.07191
2014.43425	-0.04408	0.1253963	-0.0769
2014.43699	-0.04408	0.1221663	-0.06561
2014.43973	-0.04549	0.1234563	-0.07506
2014.44247	-0.04458	0.1221463	-0.08106
2014.44521	-0.0458	0.1229263	-0.06596
2014.44795	-0.04311	0.1242163	-0.07377
2014.45068	-0.04175	0.1253963	-0.08187
2014.45342	-0.04371	0.1225963	-0.07815
2014.45616	-0.0455	0.1230363	-0.07592
2014.4589	-0.04424	0.1248663	-0.07849
2014.46164	-0.03747	0.1246063	-0.07879
2014.46438	-0.04118	0.1249263	-0.07365
2014.46712	-0.04535	0.1239363	-0.07726
2014.46986	-0.04493	0.1241263	-0.07101
2014.4726	-0.04227	0.1249563	-0.07916
2014.47534	-0.04539	0.1257663	-0.06931
2014.48082	-0.04455	0.1237663	-0.07579
2014.48356	-0.0436	0.1239563	-0.07614
2014.4863	-0.0441	0.1254363	-0.07608
2014.48904	-0.04627	0.1273763	-0.0641
2014.49178	-0.04528	0.1253663	-0.0749
2014.49452	-0.04602	0.1274263	-0.07689
2014.49726	-0.04327	0.1241363	-0.08212
2014.5	-0.0463	0.1282463	-0.07267
2014.50274	-0.04361	0.1251763	-0.07459
2014.50548	-0.03828	0.1289263	-0.06976
2014.50822	-0.04431	0.1297663	-0.0746
2014.51096	-0.04559	0.1272663	-0.07797
2014.5137	-0.04562	0.1265763	-0.07321
2014.51644	-0.04205	0.1267963	-0.08745
2014.51918	-0.04173	0.1262863	-0.08368
2014.52192	-0.04352	0.1265663	-0.07878
2014.52466	-0.03869	0.1253363	-0.08137
2014.5274	-0.04435	0.1271163	-0.07494
2014.53014	-0.0446	0.1251463	-0.07714
2014.53288	-0.04558	0.1285763	-0.08151
2014.53562	-0.04653	0.1276263	-0.07581
2014.53836	-0.04845	0.1242163	-0.07266
2014.5411	-0.04686	0.1256163	-0.07172
2014.54384	-0.04503	0.1250963	-0.07565
2014.54658	-0.04633	0.1297463	-0.0747
2014.54932	-0.04635	0.1281063	-0.07247
2014.55205	-0.04706	0.1270863	-0.07396
2014.55479	-0.04383	0.1271663	-0.08016
2014.55753	-0.04467	0.1269263	-0.06552
2014.56027	-0.04413	0.1258363	-0.07748
2014.56301	-0.04487	0.1288363	-0.08195
2014.56575	-0.04546	0.1268563	-0.0708
2014.56849	-0.04551	0.1270763	-0.07269
2014.57123	-0.04809	0.1304563	-0.07697
2014.57397	-0.04671	0.1305263	-0.0747
2014.57671	-0.03911	0.1271263	-0.09723
2014.57945	-0.04334	0.1278863	-0.08579
2014.58219	-0.04355	0.1289163	-0.08241
2014.58493	-0.047	0.1321463	-0.07885
2014.58767	-0.04563	0.1296663	-0.09039
2014.59041	-0.04321	0.1300663	-0.074
2014.59315	-0.04212	0.1283563	-0.08307
2014.59589	-0.04199	0.1276363	-0.0936
2014.59863	-0.0452	0.1290663	-0.07824
2014.60137	-0.04519	0.1298063	-0.07901
2014.60411	-0.0408	0.1290863	-0.09036
2014.60685	-0.04451	0.1295263	-0.07836
2014.60959	-0.04272	0.1266563	-0.08549
2014.61233	-0.04585	0.1327063	-0.07867
2014.61507	-0.04326	0.1255963	-0.08897
2014.61781	-0.0423	0.1301163	-0.07811
2014.62055	-0.04249	0.1295663	-0.08099
2014.62329	-0.04209	0.1319663	-0.08079
2014.62603	-0.0441	0.1287363	-0.08632
2014.62877	-0.04447	0.1294363	-0.0895
2014.63151	-0.04556	0.1316863	-0.0796
2014.63425	-0.04615	0.1292563	-0.07531
2014.63699	-0.04599	0.1285963	-0.08188
2014.63973	-0.04754	0.1285463	-0.07839
2014.64247	-0.04544	0.1283663	-0.08452
2014.64521	-0.04477	0.1291663	-0.08692
2014.64795	-0.04247	0.1289263	-0.08963
2014.65068	-0.04297	0.1281363	-0.09586
2014.65342	-0.0404	0.1305563	-0.09875
2014.65616	-0.04183	0.1335963	-0.07246
2014.6589	-0.04545	0.1305263	-0.08971
2014.66164	-0.04305	0.1269063	-0.08594
2014.66438	-0.04517	0.1284363	-0.0857
2014.66712	-0.04708	0.1304663	-0.08307
2014.66986	-0.04526	0.1273063	-0.09068
2014.6726	-0.04598	0.1283263	-0.08487
2014.67534	-0.0466	0.1293663	-0.07693
2014.67808	-0.04707	0.1318863	-0.08132
2014.68082	-0.04698	0.1315563	-0.0815
2014.68356	-0.04497	0.1308663	-0.08768
2014.6863	-0.04388	0.1314363	-0.0866
2014.68904	-0.0447	0.1313263	-0.08202
2014.69178	-0.04725	0.1310263	-0.08745
2014.69452	-0.04573	0.1310363	-0.09037
2014.69726	-0.04431	0.1279763	-0.08802
2014.7	-0.0436	0.1295563	-0.08589
2014.70274	-0.0415	0.1297463	-0.0931
2014.70548	-0.04403	0.1289763	-0.09074
2014.70822	-0.04254	0.1290563	-0.08654
2014.71096	-0.04337	0.1297063	-0.09281
2014.7137	-0.04724	0.1316363	-0.08798
2014.71644	-0.04805	0.1297763	-0.08398
2014.71918	-0.0471	0.1285063	-0.08696
2014.72192	-0.04597	0.1320363	-0.08955
2014.72466	-0.04877	0.1312463	-0.08895
2014.7274	-0.04592	0.1308263	-0.09242
2014.73014	-0.04585	0.1282663	-0.0885
2014.73288	-0.0453	0.1312063	-0.08903
2014.73562	-0.04404	0.1304663	-0.09547
2014.73836	-0.04471	0.1320763	-0.09416
2014.7411	-0.04449	0.1301763	-0.09272
2014.74384	-0.04467	0.1318763	-0.09322
2014.74658	-0.0453	0.1298463	-0.08792
2014.74932	-0.04607	0.1315463	-0.09239
2014.75205	-0.04581	0.1319863	-0.08884
2014.75479	-0.04518	0.1305263	-0.08858
2014.75753	-0.04637	0.1317563	-0.101
2014.76027	-0.04794	0.1325463	-0.09937
2014.76301	-0.04657	0.1325363	-0.09272
2014.76575	-0.04662	0.1334863	-0.09505
2014.76849	-0.04876	0.1331663	-0.09551
2014.77123	-0.04741	0.1327763	-0.09428
2014.77397	-0.04688	0.1317963	-0.09608
2014.77671	-0.04958	0.1353963	-0.1042
2014.77945	-0.04719	0.1334163	-0.09427
2014.78219	-0.04656	0.1329263	-0.09007
2014.78493	-0.04831	0.1324463	-0.09071
2014.78767	-0.04675	0.1338763	-0.09171
2014.79041	-0.04614	0.1325663	-0.09256
2014.79315	-0.04668	0.1336063	-0.09147
2014.79589	-0.04615	0.1335663	-0.09525
2014.79863	-0.04757	0.1321163	-0.09368
2014.80137	-0.04779	0.1333363	-0.09682
2014.80411	-0.049	0.1338263	-0.09019
2014.80685	-0.04783	0.1334663	-0.09057
2014.80959	-0.04916	0.1343463	-0.08864
2014.81233	-0.04869	0.1334863	-0.08391
2014.81507	-0.04762	0.1334563	-0.08961
2014.81781	-0.04814	0.1351063	-0.09166
2014.82055	-0.04848	0.1332263	-0.09043
2014.82329	-0.04805	0.1341463	-0.09379
2014.82603	-0.04741	0.1346763	-0.09263
2014.82877	-0.04821	0.1349263	-0.09047
2014.83151	-0.04774	0.1333263	-0.08686
2014.83425	-0.04801	0.1338063	-0.08926
2014.83699	-0.04906	0.1340263	-0.08543
2014.83973	-0.04867	0.1339263	-0.08423
2014.84247	-0.04825	0.1344763	-0.0906
2014.84521	-0.04798	0.1344563	-0.08736
2014.84795	-0.04729	0.1343963	-0.08964
2014.85068	-0.04792	0.1340263	-0.08925
2014.85342	-0.04738	0.1339263	-0.08995
2014.85616	-0.04773	0.1346663	-0.08953
2014.8589	-0.04716	0.1356563	-0.08968
2014.86164	-0.04696	0.1356763	-0.08709
2014.86438	-0.04774	0.1343863	-0.08369
2014.86712	-0.04781	0.1344563	-0.08091
2014.86986	-0.04797	0.1354363	-0.08829
2014.8726	-0.04817	0.1353763	-0.08589
2014.87534	-0.04858	0.1351363	-0.0888
2014.87808	-0.04824	0.1354163	-0.08946
2014.88082	-0.04958	0.1345163	-0.08688
2014.88356	-0.05064	0.1355963	-0.08808
2014.8863	-0.04928	0.1365863	-0.08393
2014.88904	-0.0499	0.1369163	-0.08765
2014.89178	-0.05001	0.1367063	-0.08912
2014.89452	-0.04961	0.1361063	-0.09044
2014.89726	-0.05086	0.1377363	-0.08604
2014.9	-0.05117	0.1380163	-0.08227
2014.90274	-0.05001	0.1372963	-0.08625
2014.90548	-0.04973	0.1362763	-0.08808
2014.90822	-0.04976	0.1364763	-0.08419
2014.91096	-0.04941	0.1362463	-0.08696
2014.9137	-0.04948	0.1369663	-0.08374
2014.91644	-0.04873	0.1334163	-0.07695
2014.91918	-0.04997	0.1361263	-0.08181
2014.92192	-0.05114	0.1360863	-0.08307
2014.92466	-0.05047	0.1352963	-0.08234
2014.9274	-0.04966	0.1368863	-0.08179
2014.93014	-0.051	0.1363863	-0.08507
2014.93288	-0.05148	0.1386263	-0.09046
2014.93562	-0.05146	0.1376463	-0.08803
2014.93836	-0.05067	0.1372763	-0.09046
2014.9411	-0.05151	0.1371763	-0.08694
2014.94384	-0.05213	0.1382463	-0.08559
2014.94658	-0.05195	0.1377863	-0.08799
2014.94932	-0.05288	0.1379763	-0.08888
2014.95205	-0.05131	0.1389863	-0.09398
2014.95479	-0.05221	0.1387963	-0.09052
2014.95753	-0.05131	0.1359263	-0.08559
2014.96027	-0.05191	0.1370863	-0.08498
2014.96301	-0.05365	0.1399063	-0.09151
2014.96575	-0.05339	0.1398863	-0.09227
2014.96849	-0.05299	0.1373063	-0.08738
2014.97123	-0.05317	0.1380063	-0.08777
2014.97397	-0.05245	0.1387863	-0.08894
2014.97671	-0.05197	0.1405463	-0.09199
2014.97945	-0.05347	0.1395663	-0.09409
2014.98219	-0.05296	0.1399363	-0.09291
2014.98493	-0.05421	0.1410763	-0.09289
2014.98767	-0.05359	0.1401563	-0.0915
2014.99041	-0.05398	0.1402063	-0.08746
2014.99315	-0.0529	0.1397163	-0.0884
2014.99589	-0.05306	0.1398463	-0.09014
2014.99863	-0.05326	0.1384163	-0.09244
2015.00137	-0.05419	0.1386663	-0.08697
2015.00411	-0.05513	0.1403463	-0.09089
2015.00685	-0.05518	0.1403763	-0.08706
2015.00959	-0.05372	0.1409663	-0.08879
2015.01233	-0.05368	0.1407563	-0.08925
2015.01507	-0.05409	0.1391763	-0.08701
2015.01781	-0.05434	0.1399163	-0.09102
2015.02055	-0.05433	0.1398863	-0.08936
2015.02329	-0.05505	0.1412863	-0.0906
2015.02603	-0.05513	0.1415363	-0.08849
2015.02877	-0.05505	0.1402363	-0.09087
2015.03151	-0.05556	0.1415163	-0.09112
2015.03425	-0.05521	0.1418663	-0.09605
2015.03699	-0.05556	0.1419863	-0.09323
2015.03973	-0.05484	0.1412463	-0.09444
2015.04247	-0.05596	0.1413463	-0.0936
2015.04521	-0.05459	0.1404263	-0.09085
2015.04795	-0.05508	0.1426663	-0.09063
2015.05068	-0.0541	0.1410463	-0.08959
2015.05342	-0.05531	0.1419563	-0.09227
2015.05616	-0.05847	0.1426463	-0.09024
2015.0589	-0.0566	0.1422463	-0.08553
2015.06164	-0.05587	0.1428863	-0.08735
2015.06438	-0.05557	0.1427063	-0.0941
2015.06712	-0.05576	0.1431563	-0.09025
2015.06986	-0.05409	0.1418863	-0.09202
2015.0726	-0.0548	0.1422163	-0.08964
2015.07534	-0.05534	0.1430063	-0.09305
2015.07808	-0.05568	0.1435963	-0.09562
2015.08082	-0.0566	0.1426663	-0.09328
2015.08356	-0.05639	0.1435063	-0.09345
2015.0863	-0.057	0.1447963	-0.09561
2015.08904	-0.05715	0.1437563	-0.09449
2015.09178	-0.0557	0.1437363	-0.09567
2015.09452	-0.05641	0.1433563	-0.09282
2015.09726	-0.05638	0.1422163	-0.09029
2015.1	-0.05611	0.1440563	-0.09267
2015.10274	-0.05604	0.1454363	-0.09377
2015.10548	-0.0551	0.1423763	-0.08986
2015.10822	-0.05608	0.1435363	-0.08888
2015.11096	-0.0562	0.1445963	-0.08629
2015.1137	-0.05646	0.1457163	-0.08886
2015.11644	-0.05668	0.1445363	-0.08582
2015.11918	-0.05684	0.1440963	-0.09022
2015.12192	-0.05596	0.1450263	-0.09339
2015.12466	-0.05733	0.1436563	-0.0942
2015.1274	-0.05688	0.1456863	-0.08833
2015.13014	-0.05657	0.1459263	-0.09187
2015.13288	-0.05662	0.1446863	-0.09199
2015.13562	-0.05656	0.1454763	-0.09288
2015.13836	-0.05597	0.1464563	-0.10493
2015.1411	-0.05578	0.1457363	-0.09732
2015.14384	-0.05528	0.1438763	-0.09072
2015.14658	-0.05552	0.1454163	-0.09411
2015.14932	-0.05569	0.1449863	-0.09194
2015.15205	-0.05544	0.1454363	-0.09429
2015.15479	-0.0554	0.1440963	-0.09396
2015.15753	-0.05475	0.1438063	-0.0985
2015.16027	-0.05635	0.1452063	-0.09634
2015.16301	-0.05625	0.1438563	-0.09119
2015.16575	-0.05383	0.1452863	-0.09202
2015.16849	-0.05553	0.1446263	-0.0916
2015.17123	-0.05388	0.1444063	-0.09088
2015.17397	-0.0551	0.1452763	-0.09319
2015.17671	-0.05561	0.1448963	-0.0947
2015.17945	-0.05406	0.1438563	-0.09309
2015.18219	-0.05423	0.1451263	-0.09759
2015.18493	-0.0549	0.1431263	-0.09306
2015.18767	-0.05344	0.1433063	-0.09048
2015.19041	-0.05482	0.1456863	-0.09165
2015.19315	-0.05488	0.1452863	-0.08766
2015.19589	-0.05587	0.1456763	-0.09168
2015.19863	-0.05546	0.1461163	-0.0925
2015.20137	-0.05588	0.1447463	-0.08984
2015.20411	-0.05473	0.1467163	-0.08864
2015.20685	-0.05526	0.1459163	-0.09173
2015.20959	-0.05625	0.1460663	-0.08504
2015.21233	-0.05563	0.1454263	-0.09048
2015.21507	-0.05662	0.1456763	-0.09042
2015.21781	-0.05583	0.1466863	-0.09097
2015.22055	-0.05549	0.1456263	-0.09419
2015.22329	-0.05622	0.1463663	-0.09636
2015.22603	-0.057	0.1472263	-0.09366
2015.22877	-0.05809	0.1469363	-0.09599
2015.23151	-0.05752	0.1461463	-0.09054
2015.23425	-0.05667	0.1464963	-0.08856
2015.23699	-0.05624	0.1466163	-0.08679
2015.23973	-0.05803	0.1480963	-0.08808
2015.24247	-0.05799	0.1494863	-0.085
2015.24521	-0.05553	0.1479963	-0.09316
2015.24795	-0.0567	0.1475463	-0.08905
2015.25068	-0.05651	0.1493963	-0.0904
2015.25342	-0.05565	0.1484363	-0.08906
2015.25616	-0.05534	0.1485263	-0.08956
2015.2589	-0.05465	0.1472663	-0.09466
2015.26164	-0.05538	0.1466863	-0.09395
2015.26438	-0.05585	0.1470163	-0.09113
2015.26712	-0.05525	0.1484463	-0.09024
2015.26986	-0.05594	0.1481963	-0.09646
2015.2726	-0.05622	0.1485963	-0.09554
2015.27534	-0.05606	0.1481263	-0.09477
2015.27808	-0.05808	0.1485963	-0.09365
2015.28082	-0.05836	0.1501763	-0.09148
2015.28356	-0.05655	0.1480063	-0.08409
2015.2863	-0.05671	0.1495163	-0.08403
2015.28904	-0.05578	0.1500363	-0.08996
2015.29178	-0.05507	0.1508963	-0.09274
2015.29452	-0.0548	0.1489563	-0.09841
2015.29726	-0.05519	0.1483263	-0.09704
2015.3	-0.05565	0.1498963	-0.08864
2015.30274	-0.05537	0.1494163	-0.09714
2015.30548	-0.05521	0.1481963	-0.0933
2015.30822	-0.05325	0.1499463	-0.09764
2015.31096	-0.05702	0.1497863	-0.0963
2015.3137	-0.0559	0.1496163	-0.09306
2015.31644	-0.05732	0.1509263	-0.09218
2015.31918	-0.05444	0.1495263	-0.08702
2015.32192	-0.05587	0.1511163	-0.09607
2015.32466	-0.05647	0.1503163	-0.09465
2015.3274	-0.05701	0.1517863	-0.09105
2015.33014	-0.05766	0.1526763	-0.09618
2015.33288	-0.05457	0.1506763	-0.09875
2015.33562	-0.0528	0.1504863	-0.09502
2015.33836	-0.05537	0.1492063	-0.09453
2015.3411	-0.05318	0.1513363	-0.09293
2015.34384	-0.05401	0.1515163	-0.09439
2015.34658	-0.0557	0.1516363	-0.09243
2015.34932	-0.05436	0.1520963	-0.09646
2015.35205	-0.05471	0.1520563	-0.09655
2015.35479	-0.05532	0.1483263	-0.09508
2015.35753	-0.05629	0.1526463	-0.09024
2015.36027	-0.05704	0.1500063	-0.0839
2015.36301	-0.05502	0.1520063	-0.09091
2015.36575	-0.05395	0.1509663	-0.09887
2015.36849	-0.05456	0.1529463	-0.09757
2015.37123	-0.05491	0.1505463	-0.09018
2015.37397	-0.05481	0.1518163	-0.09647
2015.37671	-0.05382	0.1523063	-0.09797
2015.37945	-0.05554	0.1531963	-0.09068
2015.38219	-0.05573	0.1534163	-0.0941
2015.38493	-0.05463	0.1526463	-0.09194
2015.38767	-0.05514	0.1535963	-0.08964
2015.39041	-0.05562	0.1537763	-0.09092
2015.39315	-0.05632	0.1542363	-0.09042
2015.39589	-0.05576	0.1538263	-0.08811
2015.39863	-0.05576	0.1531163	-0.09209
2015.40137	-0.05678	0.1544863	-0.08188
2015.40685	-0.05276	0.1541863	-0.09538
2015.40959	-0.05466	0.1535863	-0.09134
2015.41233	-0.05647	0.1553163	-0.09412
2015.41507	-0.05334	0.1535963	-0.08725
2015.41781	-0.05298	0.1550763	-0.09729
2015.42055	-0.05157	0.1560763	-0.09469
2015.42329	-0.05279	0.1543763	-0.09265
2015.42603	-0.05582	0.1541863	-0.089
2015.42877	-0.05268	0.1552363	-0.09457
2015.43151	-0.05325	0.1559363	-0.09261
2015.43425	-0.05404	0.1547963	-0.08507
2015.43699	-0.05391	0.1579463	-0.08587
2015.43973	-0.05386	0.1532663	-0.09675
2015.44247	-0.05398	0.1564263	-0.0871
2015.44521	-0.05353	0.1553063	-0.09072
2015.44795	-0.05463	0.1559763	-0.09209
2015.45068	-0.05482	0.1568563	-0.09313
2015.45342	-0.05411	0.1573363	-0.08804
2015.45616	-0.05369	0.1555863	-0.087
2015.4589	-0.05262	0.1579163	-0.09126
2015.46164	-0.05243	0.1567263	-0.0928
2015.46438	-0.05244	0.1564263	-0.09239
2015.46712	-0.0547	0.1558963	-0.08791
2015.46986	-0.05447	0.1585763	-0.087
2015.4726	-0.0546	0.1573763	-0.091
2015.47534	-0.05307	0.1575163	-0.09061
2015.47808	-0.05378	0.1578263	-0.08958
2015.48082	-0.05686	0.1588363	-0.08534
2015.48356	-0.05557	0.1559863	-0.08679
2015.4863	-0.05574	0.1590963	-0.09597
2015.48904	-0.05105	0.1554563	-0.09605
2015.49178	-0.05403	0.1582363	-0.09201
2015.49452	-0.05263	0.1570263	-0.08974
2015.49726	-0.05315	0.1584563	-0.0888
2015.5	-0.05257	0.1596363	-0.09392
2015.50274	-0.05409	0.1581963	-0.09282
2015.50548	-0.05323	0.1580163	-0.0896
2015.50822	-0.0533	0.1580063	-0.09526
2015.51096	-0.05586	0.1579863	-0.09164
2015.5137	-0.0545	0.1586063	-0.08984
2015.51644	-0.05808	0.1589963	-0.09111
2015.51918	-0.05424	0.1530563	-0.09456
2015.52192	-0.05138	0.1574463	-0.08945
2015.52466	-0.05421	0.1586963	-0.08884
2015.5274	-0.05426	0.1620963	-0.07992
2015.53014	-0.05291	0.1625463	-0.08468
2015.53288	-0.05199	0.1590763	-0.09518
2015.53562	-0.05524	0.1581963	-0.08515
2015.53836	-0.05517	0.1569763	-0.09291
2015.5411	-0.05286	0.1580763	-0.09491
2015.54384	-0.05435	0.1571763	-0.08966
2015.54658	-0.05627	0.1602463	-0.08599
2015.54932	-0.05311	0.1600463	-0.08727
2015.55205	-0.05041	0.1576363	-0.08565
2015.55479	-0.05444	0.1583563	-0.09025
2015.55753	-0.05034	0.1503063	-0.09794
2015.56027	-0.05407	0.1585663	-0.08473
2015.56301	-0.0567	0.1611963	-0.08754
2015.56575	-0.05415	0.1601063	-0.08458
2015.56849	-0.05935	0.1603363	-0.08728
2015.57123	-0.05212	0.1592663	-0.09015
2015.57397	-0.05431	0.1544363	-0.09713
2015.57671	-0.05292	0.1581663	-0.09688
2015.57945	-0.05405	0.1596963	-0.09195
2015.58219	-0.0546	0.1609763	-0.09465
2015.58493	-0.05404	0.1617163	-0.0876
2015.58767	-0.04736	0.1578663	-0.09178
2015.59041	-0.05162	0.1601663	-0.09972
2015.59315	-0.05331	0.1604063	-0.09563
2015.59589	-0.05244	0.1590563	-0.09767
2015.59863	-0.05347	0.1592063	-0.1019
2015.60137	-0.05009	0.1617463	-0.10424
2015.60411	-0.05145	0.1604263	-0.09937
2015.60685	-0.05037	0.1611663	-0.10413
2015.60959	-0.05303	0.1633263	-0.10903
2015.61233	-0.0517	0.1613063	-0.09733
2015.61507	-0.05399	0.1571263	-0.09708
2015.61781	-0.04721	0.1584663	-0.09267
2015.62055	-0.04404	0.1603663	-0.09453
2015.62329	-0.05525	0.1600463	-0.08593
2015.62603	-0.05204	0.1617763	-0.10449
2015.62877	-0.05168	0.1607963	-0.09509
2015.63151	-0.04996	0.1605163	-0.10252
2015.63425	-0.04995	0.1584163	-0.1047
2015.63699	-0.05151	0.1599463	-0.0962
2015.63973	-0.05293	0.1610763	-0.10597
2015.64247	-0.05248	0.1614763	-0.09327
2015.64521	-0.05254	0.1626963	-0.10269
2015.64795	-0.05458	0.1616663	-0.10392
2015.65068	-0.05234	0.1616563	-0.09587
2015.65342	-0.05367	0.1642863	-0.09336
2015.65616	-0.05135	0.1607063	-0.09947
2015.6589	-0.05264	0.1585763	-0.09695
2015.66164	-0.05206	0.1619963	-0.0983
2015.66438	-0.05085	0.1625963	-0.0992
2015.66712	-0.05459	0.1619963	-0.10281
2015.66986	-0.05429	0.1623563	-0.10532
2015.6726	-0.05401	0.1631963	-0.10152
2015.67534	-0.05432	0.1618363	-0.10211
2015.67808	-0.05429	0.1618563	-0.10265
2015.68082	-0.05359	0.1630263	-0.09807
2015.68356	-0.05406	0.1609263	-0.10695
2015.6863	-0.05007	0.1620063	-0.1053
2015.68904	-0.05369	0.1615063	-0.10698
2015.69178	-0.05288	0.1609063	-0.10327
2015.69452	-0.05311	0.1603763	-0.10288
2015.69726	-0.05389	0.1612463	-0.10199
2015.7	-0.05329	0.1621463	-0.09652
2015.70274	-0.05396	0.1592863	-0.10478
2015.70548	-0.05346	0.1611463	-0.10246
2015.70822	-0.05297	0.1612763	-0.10549
2015.71096	-0.05402	0.1616063	-0.1084
2015.7137	-0.0531	0.1628063	-0.10727
2015.71644	-0.05337	0.1624663	-0.10601
2015.71918	-0.0537	0.1624363	-0.09719
2015.72192	-0.05441	0.1634963	-0.10533
2015.72466	-0.05281	0.1610063	-0.10174
2015.7274	-0.05029	0.1609463	-0.10111
2015.73014	-0.05271	0.1618763	-0.10244
2015.73288	-0.05365	0.1632663	-0.10883
2015.73562	-0.053	0.1630363	-0.10295
2015.73836	-0.05196	0.1630463	-0.1056
2015.7411	-0.05339	0.1646363	-0.11422
2015.74384	-0.05432	0.1629063	-0.11005
2015.74658	-0.05413	0.1605963	-0.09981
2015.74932	-0.05518	0.1611063	-0.10364
2015.75205	-0.05394	0.1621163	-0.10168
2015.75479	-0.05409	0.1636963	-0.10684
2015.75753	-0.05407	0.1632863	-0.11046
2015.76027	-0.05569	0.1632863	-0.10551
2015.76301	-0.05523	0.1624163	-0.10378
2015.76575	-0.05397	0.1621163	-0.10688
2015.76849	-0.05391	0.1629963	-0.10236
2015.77123	-0.05463	0.1638963	-0.10212
2015.77397	-0.05575	0.1637463	-0.10769
2015.77671	-0.05503	0.1623863	-0.1027
2015.77945	-0.05593	0.1624163	-0.10238
2015.78219	-0.05456	0.1645963	-0.10831
2015.78493	-0.05524	0.1634963	-0.10079
2015.78767	-0.05584	0.1633563	-0.10728
2015.79041	-0.0555	0.1628163	-0.10294
2015.79315	-0.05475	0.1639963	-0.10675
2015.79589	-0.05376	0.1642163	-0.10544
2015.79863	-0.05489	0.1650963	-0.10077
2015.80137	-0.05541	0.1648363	-0.09738
2015.80411	-0.0559	0.1649263	-0.10327
2015.80685	-0.05535	0.1647763	-0.10336
2015.80959	-0.05488	0.1649663	-0.10554
2015.81233	-0.05228	0.1657163	-0.11078
2015.81507	-0.0547	0.1646063	-0.10655
2015.81781	-0.05465	0.1657663	-0.10727
2015.82055	-0.05463	0.1638763	-0.10665
2015.82329	-0.05334	0.1651363	-0.11006
2015.82603	-0.05549	0.1648963	-0.11262
2015.82877	-0.05503	0.1645463	-0.10913
2015.83151	-0.05539	0.1653563	-0.11139
2015.83425	-0.05672	0.1653963	-0.10779
2015.83699	-0.05609	0.1656263	-0.10542
2015.83973	-0.05658	0.1675863	-0.10372
2015.84247	-0.05781	0.1665763	-0.10639
2015.84521	-0.05499	0.1664563	-0.11323
2015.84795	-0.05653	0.1669763	-0.114
2015.85068	-0.05721	0.1675963	-0.11399
2015.85342	-0.05542	0.1661163	-0.1075
2015.85616	-0.0561	0.1671163	-0.10658
2015.8589	-0.05602	0.1670563	-0.11132
2015.86164	-0.05794	0.1679563	-0.11038
2015.86438	-0.05675	0.1670563	-0.11051
2015.86712	-0.05715	0.1684763	-0.10262
2015.86986	-0.05724	0.1665863	-0.10209
2015.8726	-0.05735	0.1684763	-0.10167
2015.87534	-0.05691	0.1682363	-0.10774
2015.87808	-0.05629	0.1678863	-0.11023
2015.88082	-0.05619	0.1683363	-0.10816
2015.88356	-0.05745	0.1687863	-0.1103
2015.8863	-0.05833	0.1674763	-0.10665
2015.88904	-0.05693	0.1674863	-0.11489
2015.89178	-0.05757	0.1688763	-0.11861
2015.89452	-0.05741	0.1683463	-0.11308
2015.89726	-0.05669	0.1675363	-0.11028
2015.9	-0.05817	0.1680963	-0.1074
2015.90274	-0.05811	0.1672763	-0.10323
2015.90548	-0.05801	0.1697763	-0.10729
2015.90822	-0.05962	0.1692563	-0.11343
2015.91096	-0.06036	0.1714563	-0.10784
2015.9137	-0.0598	0.1688863	-0.10405
2015.91644	-0.05868	0.1684363	-0.11004
2015.91918	-0.05924	0.1675663	-0.09985
2015.92192	-0.05903	0.1664163	-0.09983
2015.92466	-0.05932	0.1677563	-0.10179
2015.9274	-0.06011	0.1691463	-0.10802
2015.93014	-0.06075	0.1685563	-0.10684
2015.93288	-0.06085	0.1690963	-0.10953
2015.93562	-0.06186	0.1693763	-0.10907
2015.93836	-0.06023	0.1703863	-0.1125
2015.9411	-0.06038	0.1698063	-0.11022
2015.94384	-0.05943	0.1684563	-0.10929
2015.94658	-0.06208	0.1717463	-0.11542
2015.94932	-0.06059	0.1693463	-0.11164
2015.95205	-0.06019	0.1688463	-0.11294
2015.95479	-0.05986	0.1688763	-0.11161
2015.95753	-0.06075	0.1691863	-0.10862
2015.96027	-0.05998	0.1685963	-0.11031
2015.96301	-0.06009	0.1699663	-0.11576
2015.96575	-0.06109	0.1691663	-0.11447
2015.96849	-0.06072	0.1707563	-0.11154
2015.97123	-0.05993	0.1694763	-0.11322
2015.97397	-0.06079	0.1696863	-0.11523
2015.97671	-0.06102	0.1703963	-0.11365
2015.97945	-0.06058	0.1700663	-0.10968
2015.98219	-0.06012	0.1700463	-0.10814
2015.98493	-0.06044	0.1718663	-0.11505
2015.98767	-0.06126	0.1698163	-0.10986
2015.99041	-0.0623	0.1709463	-0.10893
2015.99315	-0.06192	0.1711163	-0.11186
2015.99589	-0.06254	0.1718063	-0.11259
2015.99863	-0.06234	0.1716863	-0.1085
2016.00137	-0.06175	0.1718663	-0.10925
2016.0041	-0.06195	0.1714563	-0.10648
2016.00683	-0.06129	0.1708163	-0.10987
2016.00956	-0.06187	0.1704563	-0.10807
2016.0123	-0.06117	0.1716363	-0.10958
2016.01503	-0.06136	0.1721763	-0.1093
2016.01776	-0.06126	0.1714263	-0.10726
